gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
TAS1R1,0.030283363316623305,0.052176881887477725,-7.451434422294111e-18,0.9999999999999996,0.1239487935282644,0.9999999999999998,Not Significant,0.9067576961375262
TAS1R2,0.021164886288625017,0.266569703380069,-5.207769050818434e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TAS1R3,0.2775782561549987,0.03807023646411006,0.021609330996729535,0.8434255783204518,0.09869674821370936,0.9511810227821597,Not Significant,1.005697155902873
TAS2R1,0.04640306857117376,0.05022669929232302,-1.1417801214355758e-17,0.9999999999999996,0.12129393394109833,0.9999999999999998,Not Significant,0.9161609181918193
TAS2R10,0.05876744387689524,0.7019075931485144,-0.15048782326070695,0.34345193353273906,0.7994202552267469,0.5742103674536094,Not Significant,0.09722485204568904
TAS2R13,0.030605560844482134,0.7863375868577815,-0.062263462533880286,0.5851101334456792,0.8676468667729744,0.7681789119827519,Not Significant,0.0616569971936239
TAS2R14,0.12033236886000802,0.384417416136281,-0.3768310933092448,0.02602732765006311,0.5197473338860085,0.31941478201802187,Not Significant,0.28420772976285086
TAS2R16,0.0403888757579763,0.266569703380069,-9.937966795634715e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TAS2R19,0.021246202512369725,0.8919592989253078,-0.12126945424545367,0.4495215105125523,0.9509726363942804,0.6582487890213272,Not Significant,0.021831979417940933
TAS2R20,-0.18844751587970113,0.20730106020755126,-0.14321902555312208,0.3240795633948076,0.3528833862354849,0.5575983655369363,Not Significant,0.45236878776102096
TAS2R3,0.08377914806088388,0.4104359630287686,-0.041319752276866725,0.6779051234541269,0.54448234505548,0.8363439915392776,Not Significant,0.26401619776181723
TAS2R30,0.14952498568897762,0.05189783435957048,-3.6791673821258924e-17,0.9999999999999996,0.12372411241352244,0.9999999999999998,Not Significant,0.9075456530980718
TAS2R31,0.027355383368290853,0.835858111238661,0.14081210953964668,0.30796913420030547,0.9086386243420571,0.5428115509803977,Not Significant,0.04160880617195808
TAS2R4,0.10751908277758115,0.5109970046054965,-0.031635993423860115,0.8439512480508312,0.6366577121413168,0.9517151690517112,Not Significant,0.19609399573627395
TAS2R42,1.817024092732644e-17,0.9999999999999998,0.08940785780626315,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
TAS2R46,-0.0404963084001931,0.266569703380069,-0.0404963084001931,0.26656970338006913,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
TAS2R5,0.016213422278024525,0.8809553976736381,0.002654764883249791,0.9804178103605068,0.9429645929484408,0.9999999999999998,Not Significant,0.02550461412990754
TAS2R50,0.1738939887913958,0.266569703380069,-4.278783833759172e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TAS2R7,6.2164142389548964e-18,0.9999999999999998,0.030588272470589,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
TAS2R8,0.03676458213941953,0.266569703380069,-9.046183873656876e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TAS2R9,0.03641696345074464,0.266569703380069,-8.960649851707508e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TASP1,0.20550304961528823,0.09986477511605896,-0.03259609438051554,0.7682231724392441,0.20324098552049832,0.898291845705701,Not Significant,0.6919887078520957
TAT,0.021454721541166653,0.14860680834276482,0.011538124607752866,0.4071922822794194,0.27446415476008973,0.6283789101325161,Not Significant,0.5615143667199298
TAT-AS1,-0.010930614539628056,0.9292431974493921,0.11808879446438203,0.35578427521054706,0.9771665659374106,0.5865698169772923,Not Significant,0.010031400967219863
TATDN1,-0.45682160791009285,0.11455112126483344,-0.4939590813449374,0.09304361717370895,0.2259618393628491,0.3547566725259822,Not Significant,0.6459648986998974
TATDN2,-0.06912748391381349,0.5156990722779153,0.27423240436816015,0.03377258858027152,0.641293811325605,0.32454990869255734,Not Significant,0.192942951132361
TATDN3,0.5493551215649368,0.0020349766201169218,-0.014112342647558288,0.8983001525313189,0.011177093808389939,0.9872557258621453,Upregulated,1.9516711040571342
TAX1BP1,-0.021184302001089422,0.9393451402382595,-0.47389946123968696,0.12628681520095947,0.9826435651115426,0.3889364090193016,Not Significant,0.007603985501285582
TAX1BP3,0.10597857508859185,0.38358182496141563,0.22584513419284563,0.09206534924590164,0.5191055552012055,0.35364107581636595,Not Significant,0.2847443234996516
TAZ,0.5431690376638679,0.0018619656514144171,0.16632333317045525,0.15693178266058627,0.010446426921585794,0.42462462601586376,Upregulated,1.9810322295137457
TBC1D1,-0.0620698121080049,0.12014940401558419,0.09318465612836056,0.03471354226711638,0.23427852872548346,0.32454990869255734,Not Significant,0.6302675120147889
TBC1D10A,0.1659891716700726,0.39434827702818126,0.29422416361037684,0.1550723796977062,0.5294839220999438,0.42250466627007993,Not Significant,0.27614722280727466
TBC1D10B,-0.05336080902338403,0.6762259177299788,0.3118431348592681,0.04268627818402448,0.777823535329936,0.3248847789841273,Not Significant,0.10911892013779759
TBC1D10C,0.15182226361400675,0.048869605897206916,0.0608212070595077,0.36175647977879766,0.11919257125748961,0.5912842894694832,Not Significant,0.923750811394582
TBC1D12,0.8169357879784588,0.001006961845431832,-0.07072553768238977,0.6248394263211514,0.006731481050054168,0.7970550184950868,Upregulated,2.1718893724622763
TBC1D13,0.19989732497699897,0.15275954180564386,0.3088264910939232,0.04474375599493924,0.2806883684574268,0.3248847789841273,Not Significant,0.5517755838722223
TBC1D14,0.06829362587153175,0.23869988530927624,-0.04507697909686379,0.42106453386026493,0.39381390062300764,0.6372586118580261,Not Significant,0.40470895844340266
TBC1D15,0.23644731351400186,0.2487686645807795,-0.6245739809278857,0.014979754483063152,0.3963916820181208,0.3089365972734452,Not Significant,0.4018754674348267
TBC1D16,0.2544338152607933,0.014693484462498296,0.2386222908870662,0.01911433498567163,0.04781918697848645,0.31231311396833367,Not Significant,1.3203978120294997
TBC1D17,-0.2769841458095514,0.08588757661025191,0.09745878377931547,0.4972534664585315,0.18103996498807276,0.6972485189361213,Not Significant,0.742225543042989
TBC1D19,0.6300991431757069,0.015366054293937916,-0.3100703887909955,0.15005569360206425,0.049427564726719046,0.41581380819354896,Upregulated,1.3060307865006187
TBC1D2,-0.7305654248923278,0.0005569807355194094,0.3265742100641058,0.02482041357493379,0.0044148827577574585,0.31941478201802187,Downregulated,2.355080825118137
TBC1D20,0.5671916099277391,6.592779816232315e-05,0.2158815834438389,0.009845500410057521,0.0011052423724921085,0.2894834028081242,Upregulated,2.956542473568452
TBC1D22A,-0.16582192354475483,0.2895045961077948,0.17340273293754185,0.2701000754967686,0.42050758050659304,0.5063684277199567,Not Significant,0.37622617075189746
TBC1D22A-AS1,0.03217789113256226,0.5429053401873952,0.030331655843188057,0.5655940768095278,0.666335973159808,0.7526166362201719,Not Significant,0.1763067400515703
TBC1D22B,-0.02065591509301627,0.8147077253706889,0.11107310640347089,0.2359614282983617,0.891315007598391,0.5026401889255694,Not Significant,0.04996878094184103
TBC1D23,0.1349268984176887,0.6026227610439254,-0.4523664760074055,0.11511439977301872,0.7173426813858377,0.3784724738178164,Not Significant,0.14427332817907523
TBC1D24,0.20771828523402064,0.05732120398950434,0.04630806285057349,0.6196177906472233,0.13306318326793176,0.7927813494884725,Not Significant,0.8759420911472927
TBC1D25,0.04954255975067179,0.684973640140677,0.08119644314453482,0.5112118139682529,0.785268138283376,0.710707211726919,Not Significant,0.10498202339121587
TBC1D26,-0.019246665058619338,0.266569703380069,-0.01924666505861935,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
TBC1D28,5.915235202486841e-18,0.9999999999999998,0.02910630134128679,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
TBC1D2B,0.34646035067821346,0.004642045009667473,0.18660617269364374,0.05613831981561914,0.020272923406594572,0.3248847789841273,Not Significant,1.6930836204334427
TBC1D3,-0.63603184692573,0.20013810500419663,-0.1586507662211756,0.7318879180702993,0.34367609171113894,0.874224511138815,Not Significant,0.4638506790908157
TBC1D30,-0.23016631392024067,0.004314301246356959,0.005797267358248072,0.9143516150896964,0.019193631455195922,0.9965963189630638,Not Significant,1.7168428485189846
TBC1D31,0.19290354762776263,0.41010431712113893,-0.37551298136096906,0.13562062779348869,0.5442861882407395,0.3999154072152289,Not Significant,0.2641726861623285
TBC1D32,0.20080792164198089,0.12342204120438996,-0.18958610801006787,0.14174260332429606,0.23895301509773392,0.40566233713476146,Not Significant,0.6216874852015803
TBC1D3B,0.04833188605250791,0.712020808150799,0.09469041189532275,0.4769078048974341,0.8082239456646303,0.6811904530709934,Not Significant,0.09246828663779329
TBC1D3F,4.353191298877133e-05,0.6093879440564329,1.6744813267862855e-05,0.8426540746539033,0.7230428476673473,0.9506933407091287,Not Significant,0.1408359655628571
TBC1D3L,0.0005390740888198034,0.6372261235624698,0.0021262702266629965,0.09793677348812099,0.7453866589893561,0.3601253693401152,Not Significant,0.12761838456199606
TBC1D3P1-DHX40P1,0.4710686129390717,0.044475511808590475,0.008007938477731787,0.9670459837701203,0.1107648571594662,0.9999999999999998,Not Significant,0.9555980082234778
TBC1D3P5,0.009234896879523925,0.266569703380069,-2.2723112943220457e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
TBC1D4,-0.4188842589483577,0.0011065315793665458,-0.0586562131233307,0.4444080562841766,0.00716152250057117,0.6540250522560018,Not Significant,2.144994639241506
TBC1D5,0.5912425709486342,0.0001689424505920685,-0.1434353902539991,0.09156352063468386,0.002014313833982355,0.3536365379425698,Upregulated,2.69587286459243
TBC1D7,0.8495841929434099,0.00012591904549194663,0.2655470625249548,0.03441742574607582,0.0016638196049863132,0.32454990869255734,Upregulated,2.7788937626642847
TBC1D8,1.2198526171384376,9.514643242990226e-07,-0.16712423156510853,0.03243120632427238,0.00010413606185778584,0.3242664775928546,Upregulated,3.9823988501841585
TBC1D8B,0.1675260731420233,0.11674007025544851,-0.2747500767816285,0.023891008811695598,0.22920327211688776,0.31756290055662245,Not Significant,0.6397791866515723
TBC1D9,0.3715325647028782,0.00048422976614963595,0.0927012622645577,0.13929712183712434,0.004035969292033642,0.403124107341931,Not Significant,2.394052146783758
TBC1D9B,0.050539541910576476,0.6417120607048605,0.16386162627402914,0.1634221555230567,0.7492444041041749,0.43087663608428817,Not Significant,0.12537649199360038
TBCA,0.029207766021034184,0.6435103206086445,0.009186667983185418,0.8832720980075321,0.7506524519730674,0.9780267994041508,Not Significant,0.12456109245879414
TBCB,-0.3313957998558368,0.20561278159319207,0.2190705886141255,0.3843380867472447,0.350644081616735,0.6094437181421333,Not Significant,0.45513348698874173
TBCC,0.05656157918677515,0.6274988073896284,0.20022635483699613,0.12036043433078893,0.7373675592372999,0.3837161165426221,Not Significant,0.1323159732584442
TBCCD1,0.6440343625055751,0.0004363698559372657,0.11161226762155135,0.27305921912442166,0.003755861018867101,0.509347074629321,Upregulated,2.4252904866550864
TBCD,0.1668491810950109,0.24535570315129726,0.35753061587622914,0.03290355478545218,0.3963916820181208,0.32454990869255734,Not Significant,0.4018754674348267
TBCE,-0.13432461893340988,0.06409935794570672,0.012644178533766579,0.8382190886980314,0.14479155944510014,0.9480415851274622,Not Significant,0.8392567543906665
TBCEL,0.6884197573074243,0.0004230085415554566,-0.17050879619072468,0.13359037379221134,0.0036754518883844664,0.3972730060163888,Upregulated,2.4346892577860695
TBCK,0.5504655833948998,0.005069634680989357,-0.21889787521850604,0.13781568167334526,0.021710048774360884,0.4016548341537958,Upregulated,1.6633392008471923
TBK1,0.15668122934022574,0.5519109336732756,-0.5558198491965202,0.06681162205717732,0.6744021229879884,0.33320358826650837,Not Significant,0.17108107124138452
TBKBP1,-0.5854349706444735,0.006450810316706318,0.0032821927711126175,0.9824622276972913,0.025868300963069187,0.9999999999999998,Downregulated,1.5872320949245555
TBL1X,0.08342442535604908,0.12533893974264473,0.017095780912644527,0.7277654375400329,0.24147766938544415,0.8716847057332296,Not Significant,0.6171230243786339
TBL1XR1,-0.28990700953351184,0.12800051334739404,-0.5015124444857835,0.022415444306714945,0.24527285375839047,0.3147123267417812,Not Significant,0.6103505158593576
TBL2,0.43760711062983365,0.007876544596724096,0.189228112069359,0.14169252145164696,0.02989129907455014,0.40566233713476146,Not Significant,1.524455210131382
TBL3,-0.51511182625331,0.0175359282919068,0.2021399194482042,0.2497449323194008,0.05440748574367691,0.5026401889255694,Downregulated,1.26434134306812
TBP,-0.061242817666968805,0.4865313796778643,-0.08659880580290936,0.3349478453449037,0.6138276149760735,0.5670303675822185,Not Significant,0.21195357735426082
TBPL1,0.3807268675249671,0.003981057203104047,-0.20375570029731765,0.051609951217595436,0.01810381308920264,0.3248847789841273,Not Significant,1.742229942855081
TBPL2,0.02358217414705511,0.48503281442417356,0.030842266215757294,0.3681612932107824,0.6124138992703803,0.5966920737993098,Not Significant,0.21295496116788554
TBR1,0.008906917730397527,0.442440273561951,0.009835061949065218,0.3989758968591262,0.5732260822730101,0.6215798547743302,Not Significant,0.24167405705777584
TBRG1,0.9522042966514013,6.180865767936194e-06,-0.08150858929930992,0.2545051277839912,0.00029026475861468386,0.5026401889255694,Upregulated,3.5372056891709005
TBRG4,-0.5836544532026058,0.01231372301921852,0.2134962595447546,0.24370245011008798,0.04186986317559151,0.5026401889255694,Downregulated,1.3780984583154257
TBX1,-0.16359322523733638,0.04169653497929068,-0.07513497934075523,0.2806241154817633,0.1057061329535619,0.5170868421978062,Not Significant,0.9758998146734507
TBX10,0.05998535772794904,0.06386354083859723,-1.475981893868138e-17,0.9999999999999996,0.14443726498552534,0.9999999999999998,Not Significant,0.8403207438185986
TBX15,-0.017759525441548785,0.43525525067774207,-0.016680445523751374,0.46228000105426403,0.5670502553526535,0.6683874481646236,Not Significant,0.2463784496517901
TBX19,0.2410173503396885,0.18308646287656283,-0.020379580565701536,0.9029091056171037,0.3215837324510068,0.9897929853489538,Not Significant,0.4927059284728729
TBX2,0.3771487807644694,0.011922353618182032,0.10195073446762662,0.37300141149545807,0.04079697804986891,0.600651154802952,Not Significant,1.3893720051668002
TBX2-AS1,0.1196193108457898,0.7383806229546943,-0.12395889677450832,0.7293507910466426,0.8304097289293465,0.8725696511735959,Not Significant,0.08070757135065233
TBX20,-0.275422693742011,0.07709180140052138,-0.19481824976109974,0.1824261713470617,0.16651027959559944,0.4497943750253113,Not Significant,0.7785589499424236
TBX3,0.09740903572669105,0.27138400874160845,0.20133019588934295,0.0463271212218833,0.40148597249990614,0.3248847789841273,Not Significant,0.39632962391533666
TBX4,0.0013371374142039094,0.9642096361878056,0.016347457283470066,0.5881763913359701,0.9991724785198282,0.7699360738285245,Not Significant,0.0003595367952313408
TBX6,-0.058569083727664006,0.29646009790992156,0.019681282645674713,0.7140781793977335,0.42792638235123237,0.8620216422140153,Not Significant,0.36863093773583944
TBXA2R,-0.3182003193736667,0.02380637631684141,0.12553750250870124,0.2803989844273177,0.06903278810010015,0.5169134138274002,Not Significant,1.1609445859476917
