Name,B_cells,CD8_T_cells,Macrophages,NK_cells,T_cells,Risk_Group
TCGA-DD-AACS,-0.10271732658302704,0.2338589197979031,0.24086879708661296,0.2691690891791148,0.29714927484381753,Low_Immune
TCGA-DD-AACT,0.34926982435967463,0.3663324179895972,0.29119910676004634,0.32221010023262636,0.37178274044202464,High_Immune
TCGA-DD-AACU,0.3020013894264174,0.33881942020177463,0.24554727571827498,0.2875646148639344,0.3581769469330318,High_Immune
TCGA-DD-AACV,-0.08230454472689526,0.21350973122706735,0.012660683993845926,0.27439162728921285,0.2712178435310271,Low_Immune
TCGA-DD-AACW,0.30713038076042,0.30058712900081347,0.2863534665703759,0.2882753098195992,0.35564252905309507,Low_Immune
TCGA-DD-AACX,0.2825029478964724,0.32656157134398284,0.2618232022675733,0.2463852336439576,0.3167302132800613,High_Immune
TCGA-DD-AACY,0.23974498146629616,0.3355019056096498,0.25783496409005197,0.27461159295480303,0.3560997076760096,High_Immune
TCGA-DD-AACZ,0.3889048396379954,0.3983638668800075,0.36997851705048057,0.3311790323766433,0.4086566903023295,High_Immune
TCGA-DD-AAD0,0.2603230934469146,0.27603918813050493,0.32539106245160865,0.23042532024892365,0.3309808740562681,Low_Immune
TCGA-DD-AAD1,0.4609272303668337,0.3906083215776001,0.05644481233556179,0.31613702665609306,0.410087215157071,High_Immune
TCGA-DD-AAD2,0.2939768921374744,0.3335861916951681,0.3300918307036337,0.30546013807341604,0.38700721372128744,High_Immune
TCGA-DD-AAD3,0.3270901403191487,0.34175723495027654,0.05563953271484392,0.28482222429062876,0.37254248872821727,High_Immune
TCGA-DD-AAD5,0.1551292389785885,0.2753719996521614,0.3746673055877402,0.23091473143201457,0.2646633399291022,Low_Immune
TCGA-DD-AAD6,-0.41771375855279824,0.2530511695097544,0.062206956064595025,0.22958401349374435,0.3195775496293242,Low_Immune
TCGA-DD-AAD8,0.24004137086749805,0.30431413303739546,0.007962895980551088,0.29139689798346285,0.3026816011145132,Low_Immune
TCGA-DD-AADA,0.40996315767834685,0.3734892823660677,0.25635123106388424,0.29517322639260707,0.39382807486000954,High_Immune
TCGA-DD-AADB,0.421920611205219,0.4285195651447926,0.26413771648306605,0.2843135514534972,0.41792572820308793,High_Immune
TCGA-DD-AADC,0.2633535707964069,0.28968987086817266,0.01909812088880549,0.29657723805183,0.29416037037664733,Low_Immune
TCGA-DD-AADD,0.23993982548391482,0.36660472287089585,0.024545970491568755,0.25408659010606405,0.345581768075651,High_Immune
TCGA-DD-AADF,0.3501939312553628,0.40414070933815865,0.23914219174251794,0.2882060037436662,0.37195213724884824,High_Immune
TCGA-DD-AADG,0.25728530602612854,0.3047777496362568,0.22793476915081123,0.27783395675487793,0.30069695583373796,Low_Immune
TCGA-DD-AADI,0.3828002781858017,0.405956998380161,0.040291565744852764,0.2933256429431411,0.44930949028395667,High_Immune
TCGA-DD-AADJ,0.31063660208677446,0.30847783563318176,0.2485941483141801,0.24994487403274124,0.3582386773350071,Low_Immune
TCGA-DD-AADK,0.4215289035574549,0.3226386879403444,0.2363068109398429,0.2724969207485055,0.376248288138142,High_Immune
TCGA-DD-AADL,0.13921646320816733,0.27854286569247105,0.196273889095525,0.298594725884085,0.2901357335747996,Low_Immune
TCGA-DD-AADM,0.2631319220447104,0.31004930939327235,0.2631630744646853,0.26330330427811327,0.3644024741653125,Low_Immune
TCGA-DD-AADN,0.4122464242452518,0.4993133077557205,0.305986217116817,0.3078886112148235,0.48196995103969886,High_Immune
TCGA-DD-AADO,0.36915523689889324,0.443194142310586,0.301805948832056,0.2892104445207102,0.44937758193374927,High_Immune
TCGA-DD-AADP,0.3680672046877451,0.30204202978375266,0.008061496009388871,0.3232924934610085,0.35356984028752964,Low_Immune
TCGA-DD-AADQ,0.2710926561102793,0.35964230297820937,0.2811482066264066,0.3017333695468128,0.3549483591754587,High_Immune
TCGA-DD-AADR,0.27157866674087267,0.3354320140717726,0.2907923746299824,0.3274823848379049,0.3673827259629569,High_Immune
TCGA-DD-AADS,0.308740373753201,0.42342630195076403,0.05742196050201537,0.29946133016902265,0.4284245966850278,High_Immune
TCGA-DD-AADU,0.19674414607692642,0.2401723005460259,0.2523148604424888,0.432949157213911,0.29544621208241595,Low_Immune
TCGA-DD-AADV,0.23871220900431422,0.298908906261213,0.22992480992898467,0.30870670039513737,0.31932395605190544,Low_Immune
TCGA-DD-AADW,0.29305498132532104,0.27707690232875076,0.22273906061878707,0.2576165255715917,0.3173016794640705,Low_Immune
TCGA-DD-AADY,-0.022325576180791028,0.29112347099675034,-0.0010594061333480073,0.2636135192926474,0.3261780891854211,Low_Immune
TCGA-DD-AAE0,0.26639599096362365,0.3137030096742734,-0.042460214156510176,0.30116820259766747,0.33687097003801,Low_Immune
TCGA-DD-AAE1,0.3284628853156759,0.27643573218667833,0.0008654015697750733,0.25019508968293186,0.35531426150578266,Low_Immune
TCGA-DD-AAE2,0.33049533759400646,0.39954305881803454,0.06714487045950705,0.3039545801673053,0.37998316857081704,High_Immune
TCGA-DD-AAE3,-0.029372425471786544,0.2754684718779656,0.03269596114788427,0.24265733723131863,0.2857418877728143,Low_Immune
TCGA-DD-AAE4,0.33559085733417093,0.4453093373412606,0.07702368586418092,0.32635239779810127,0.44579967492453887,High_Immune
TCGA-DD-AAE6,-0.42625799299829265,-0.11205227101162794,0.2158843518160683,0.16623014326850347,0.22687645597073125,Low_Immune
TCGA-DD-AAE7,0.34608176373579175,0.3727110531965318,0.08007598851858207,0.33961572846882315,0.3854938193390224,High_Immune
TCGA-DD-AAE9,0.1636230801245691,0.2773934654780586,0.0034913945137031387,0.25643520903658307,0.3008553930092346,Low_Immune
TCGA-DD-AAEA,0.31258264884097087,0.39236961055808894,0.309870249004683,0.3081392504196487,0.3727007230109627,High_Immune
TCGA-DD-AAEB,0.20903376047977704,0.3279606896996865,-0.006879122695004174,0.3107464791887075,0.3254692696064636,High_Immune
TCGA-DD-AAED,0.3204840283917847,0.2722259641928767,0.23255758367417725,0.24097393338046108,0.32659381873142973,Low_Immune
TCGA-DD-AAEE,0.17457666761492754,0.25819785464361855,-0.00985843009608665,0.3023174128814691,0.31023981686692426,Low_Immune
TCGA-DD-AAEG,0.1730022250424097,0.22992979106598574,0.23561933862595438,0.31515226434497906,0.2707965314086036,Low_Immune
TCGA-DD-AAEH,0.34722230193717274,0.4678843271901636,0.3179891486324606,0.33360917977611587,0.4545322535144864,High_Immune
TCGA-DD-AAEI,0.20359661986519148,0.3419560793474594,0.3145327654961262,0.31317325345745534,0.35901240216124997,High_Immune
TCGA-DD-AAEK,0.4232821823861454,0.4091073222382634,0.06960973384130736,0.3249930271007135,0.425056826087388,High_Immune
TCGA-DD-AAVP,0.24904683213268122,0.33055144174032647,0.020649401240576574,0.43904925540894146,0.3226211902489796,High_Immune
TCGA-DD-AAVQ,0.5171927552149477,0.4293271716319571,0.05681353899948959,0.3073447415356522,0.4661891020696657,High_Immune
TCGA-DD-AAVR,0.41170702487031247,0.3738667498454988,0.34265935307219836,0.31961470141784637,0.4235715491289982,High_Immune
TCGA-DD-AAVS,0.3092764108625837,0.3489218917222559,0.2426248283405302,0.29403652291979243,0.366597715028608,High_Immune
TCGA-DD-AAVU,0.1939634159976757,0.20064400105149488,0.028694767972088742,0.2078864711473289,0.2798829765434262,Low_Immune
TCGA-DD-AAVV,0.35691866403592215,0.33639574387501087,0.30726039030046,0.3259800796098302,0.3905491040714183,High_Immune
TCGA-DD-AAVW,0.3446650804979085,0.30490286943685374,0.2626108501627084,0.2692871297679939,0.3839952498993129,Low_Immune
TCGA-DD-AAVX,0.2957765442813616,0.34601058817487435,0.3081889549960899,0.31419149747885317,0.37274791555339515,High_Immune
TCGA-DD-AAVY,-0.08381064380953772,0.29941109279177647,0.01829842860970405,0.2638920836602632,0.27721855281087293,Low_Immune
TCGA-DD-AAVZ,0.3300697452099653,0.2808732519554649,0.02954589415895167,0.2522730593687599,0.34384303353203854,Low_Immune
TCGA-DD-AAW0,0.29912988223478826,0.3424019748303728,0.37409831654545833,0.3171735684227956,0.38789248736627086,High_Immune
TCGA-DD-AAW1,0.21986877489190154,0.2545515532261047,0.24545050003125712,0.27777003330833594,0.28290429685043467,Low_Immune
TCGA-DD-AAW2,0.2666574950557939,0.283938406117285,0.25769050872855864,0.3114253337492067,0.2839281104849041,Low_Immune
TCGA-DD-AAW3,0.14990658089081701,0.2844859650905088,0.28996254942947713,0.265128823215291,0.3024153960741506,Low_Immune
TCGA-ED-A459,0.07252042887988089,0.2588291149640202,0.24689989238658977,0.2306140794686614,0.26689347719851264,Low_Immune
TCGA-ED-A4XI,0.2930337998163688,0.36819903319409475,0.3258305653327266,0.3551119167210163,0.3758617889960672,High_Immune
TCGA-ED-A5KG,0.5737420070017073,0.49658453732523294,0.31469517387220847,0.3490166100636366,0.5401651829030443,High_Immune
TCGA-ED-A627,0.38432037088135135,0.44631919148651866,0.36574500905784885,0.420479479111748,0.4309198732352156,High_Immune
TCGA-ED-A66X,0.31202699876562995,0.3216523387688072,0.3724869849255611,0.2839856826643302,0.34638769110308776,Low_Immune
TCGA-ED-A66Y,0.2605423166996686,0.23977115273875235,0.1916707702894678,0.24687111020285263,0.2938808435015519,Low_Immune
TCGA-ED-A7PX,0.2275651022800189,0.3207273999951796,0.21690152696015172,0.3132606511952292,0.3326927867991689,Low_Immune
TCGA-ED-A7PY,0.2947430936044403,0.30712260021954474,-0.027317969787022122,0.2354488956255831,0.30353372989735866,Low_Immune
TCGA-ED-A7PZ,0.11489492148387309,0.2596237304963311,0.20748385865721497,0.1293224555983953,0.21826831980121228,Low_Immune
TCGA-ED-A7XO,0.3299090318765929,0.35048993671881234,0.06175999843812049,0.32074116297258076,0.34977968515621366,High_Immune
TCGA-ED-A7XP,0.2727416833219959,0.3150277587889122,0.2537477638270092,0.3619272017250459,0.3426882609011261,Low_Immune
TCGA-ED-A82E,0.16020712003792362,0.2609652640090308,0.19028202804175257,0.38307655484726516,0.3129952603996224,Low_Immune
TCGA-ED-A8O5,0.3303387580322322,0.31584622790128797,0.2174697411733757,0.26313507054322527,0.3441204762453301,Low_Immune
TCGA-ED-A8O6,0.26789714343725224,0.3139277344834332,0.20344724805724135,0.2687397419153013,0.344062459089663,Low_Immune
TCGA-ED-A97K,0.2914477862407292,0.31779968982068324,0.31189144614255054,0.3030338025854585,0.33167199519831836,Low_Immune
TCGA-EP-A12J,0.22915394071372827,0.313172428716118,0.3018709256340877,0.27769237158358917,0.319987198073003,Low_Immune
TCGA-EP-A12J,0.3395453684402091,0.3849318482788646,0.09764356353153629,0.3597541802967605,0.38203690477957136,High_Immune
TCGA-EP-A26S,0.15477935417888167,0.2770161067955681,0.2571127651381597,0.27710962524474775,0.30928258906695233,Low_Immune
TCGA-EP-A26S,0.2964136921833731,0.34510272258167357,0.07931769476141107,0.38143861676423874,0.3586931754148521,High_Immune
TCGA-EP-A2KA,0.3421575621315552,0.42462745769759525,0.2682457529752479,0.3383262496475568,0.4291242688752931,High_Immune
TCGA-EP-A2KB,0.2131541515089279,0.34449165520251157,0.24706458993429672,0.22993234240928515,0.340179430488261,High_Immune
TCGA-EP-A2KC,0.29518981273503864,0.30899076174652124,0.28695753945560093,0.24703280717156625,0.32147191314072937,Low_Immune
TCGA-EP-A3JL,0.30773289218670563,0.3677213704359595,0.3644117490228004,0.3097562959411038,0.39745803665028373,High_Immune
TCGA-EP-A3RK,0.39333720054408233,0.4234855437864033,0.38548555601048434,0.3163999558092,0.42127148978062967,High_Immune
TCGA-EP-A3RK,0.3149990854520248,0.3138362827454467,0.0579138441067175,0.3678119667527445,0.31703010284272387,Low_Immune
TCGA-ES-A2HS,0.026208022444460286,0.2555001909398486,0.02086927381457463,0.27435869199226304,0.29871533399840644,Low_Immune
TCGA-ES-A2HT,0.26681406170994665,0.31035367731424607,0.33160967992089774,0.28021489159312485,0.38272975758253536,Low_Immune
TCGA-ES-A2HT,0.36716878908450634,0.3900535768687724,0.08344441298514528,0.37328755611692327,0.4035923349473882,High_Immune
TCGA-FV-A23B,0.3156626857120254,0.3491330760733586,0.23523813386837147,0.28200185839562786,0.365973815445704,High_Immune
TCGA-FV-A23B,0.36985817746578764,0.40688037403964705,0.09994885746585522,0.37460380306382685,0.4147021138299537,High_Immune
TCGA-FV-A2QQ,0.33483091050091496,0.36545797932837615,0.05489916823416797,0.29025862883025966,0.38676609866117445,High_Immune
TCGA-FV-A2QR,-0.0825540982121182,0.3033402488783568,0.0070073458733872045,0.278505482703152,0.3178644505615725,Low_Immune
TCGA-FV-A2QR,0.34339248053321664,0.4222818704436471,0.31989137226413056,0.4041253086849282,0.40229250286190016,High_Immune
TCGA-FV-A3I0,0.11867215686018619,0.27838466055334316,-0.006541348158264921,0.3390066028846359,0.30561711296099886,Low_Immune
TCGA-FV-A3I0,-0.026285266703249214,0.28730348646242865,0.3115095640127147,0.35470680657023734,0.27679301357209035,Low_Immune
TCGA-FV-A3I1,0.3226227125265839,0.3040915121431011,0.2708194480859457,0.26410110142966325,0.36684243116487764,Low_Immune
TCGA-FV-A3I1,0.35529536380683957,0.3010854975107491,0.09453533274478207,0.3801204834742145,0.34624589685416757,Low_Immune
TCGA-FV-A3R2,0.16039366686921652,0.31485811393580976,0.017567191508451093,0.254411532767959,0.3379027500137174,Low_Immune
TCGA-FV-A3R2,0.30884851583861356,0.38385433043329353,0.3821837272386216,0.3765559644411269,0.3807865752576196,High_Immune
TCGA-FV-A3R3,0.22811514041334544,0.34038918317174843,0.29734511127455704,0.31011166262892653,0.36297850603871823,High_Immune
TCGA-FV-A495,0.35005909151238757,0.36844028105394744,0.05022731751850924,0.33071513040801614,0.4062091773213102,High_Immune
TCGA-FV-A496,-0.011223715412579589,0.21959095753062424,-0.01888864989432157,0.21479052286545114,0.22414073743629997,Low_Immune
TCGA-FV-A4ZP,-0.06755011775012416,0.3939404286467178,0.029347787901096337,0.27998154701131234,0.4154536574848034,High_Immune
TCGA-FV-A4ZQ,0.3967292940606117,0.4865407889687096,0.287083535979762,0.3726880264411175,0.4451063693454464,High_Immune
TCGA-G3-A25S,0.21810062415065254,0.3167977871778455,0.26686257151764275,0.3035011770649832,0.33940766261269334,Low_Immune
TCGA-G3-A25T,0.18491223889033498,0.301402524420921,0.028588840874222428,0.37137598385954146,0.3227005525438032,Low_Immune
TCGA-G3-A25U,0.18537819657660423,0.28391373597270086,0.011208796007693174,0.30433543022294085,0.2594850136256296,Low_Immune
TCGA-G3-A25V,0.3163047882641805,0.3471521517445513,0.06791567075875254,0.29564950194289746,0.3910808995990721,High_Immune
TCGA-G3-A25X,-0.014445231185464275,0.4047286270804156,0.043423600517583906,0.29685847579540214,0.40750585788741406,High_Immune
TCGA-G3-A25Y,0.31584271801729896,0.32413863165033296,0.25554978340761253,0.2720084060013391,0.3562489689647183,High_Immune
TCGA-G3-A25Z,-0.015335861087246832,0.2680895790965703,0.045105350468516756,0.2086740044886046,0.3337025174516711,Low_Immune
TCGA-G3-A3CG,0.2977561548647012,0.33728829095276797,0.24748669878851287,0.3050985180853634,0.36038687776398426,High_Immune
TCGA-G3-A3CH,0.352331045211659,0.34499528782596833,0.27601457423048004,0.3221768336793509,0.3645947538068897,High_Immune
TCGA-G3-A3CH,0.37850787467089836,0.42829013491848067,0.36332039613490524,0.39900823063030066,0.4138790459640124,High_Immune
TCGA-G3-A3CI,0.3377403332903842,0.3368947892069891,0.06502149121298363,0.3348791909329591,0.34536954795076114,High_Immune
TCGA-G3-A3CJ,0.2953027192074174,0.3019666988996607,0.2599077251552071,0.27080164853494176,0.313148762142334,Low_Immune
TCGA-G3-A3CK,0.32476029500568515,0.4086835720437679,0.27894208437056944,0.3006680040262759,0.38039847802632354,High_Immune
TCGA-G3-A5SI,0.21413696361621767,0.26573023167413506,-0.009965702270247241,0.24829754549992528,0.24538957770312375,Low_Immune
TCGA-G3-A5SJ,0.3860205359480688,0.38324684676657267,0.2881793629692609,0.2600271611056376,0.39975114565985836,High_Immune
TCGA-G3-A5SK,0.31169397241629726,0.3696551850866708,0.35279689660785624,0.3939545909704868,0.35910568271101884,High_Immune
TCGA-G3-A5SL,0.22106361278176356,0.27957956414107377,0.2644512875009863,0.3115483042256764,0.31553006188162225,Low_Immune
TCGA-G3-A5SM,0.34976883260971153,0.30902915624240307,0.03874178409353576,0.28943563761670504,0.34732446098805986,Low_Immune
TCGA-G3-A6UC,0.11244173201228232,0.2434366281830677,0.26211138224135466,0.2496787527807267,0.2300638460348919,Low_Immune
TCGA-G3-A7M5,0.21908504258642833,0.3251976101382044,0.020509777514692764,0.3204008201840953,0.32560767031826254,High_Immune
TCGA-G3-A7M6,0.3295173309644907,0.30565820532048893,-0.013633648179042297,0.2556264202880214,0.3368184228468442,Low_Immune
TCGA-G3-A7M7,0.21634130227536377,0.2801374556664484,0.24759780533161477,0.24317214125393072,0.3342271191413887,Low_Immune
TCGA-G3-A7M8,0.23199380686227647,0.25618588105858203,0.349074043244967,0.3065607802873199,0.18979870089555684,Low_Immune
TCGA-G3-A7M9,0.18027529149027724,0.3620943098336206,0.20714569119915285,0.30871194011629133,0.3565459417704164,High_Immune
TCGA-G3-AAUZ,0.35145146379932696,0.3793760433772242,0.06562710000195515,0.2928945490022674,0.39017818879399213,High_Immune
TCGA-G3-AAV0,0.3166189649003972,0.34041234303757556,-0.001728556333431677,0.29128741728753066,0.3260720062421866,High_Immune
TCGA-G3-AAV1,0.16925239486964908,-0.08008167692833837,0.33574075310099166,0.30449367048998804,0.2972476007708014,Low_Immune
TCGA-G3-AAV2,0.15947460962080773,0.2174163772051918,0.2521983398935223,0.2700725011817981,0.059724429096402305,Low_Immune
TCGA-G3-AAV3,0.3905736294184979,0.4581956787442604,0.3168869302957092,0.32132057218825105,0.4272847335046546,High_Immune
TCGA-G3-AAV4,-0.1017764137637815,0.1824052210382651,0.3038904139075626,0.2841904354983346,0.30497999016026817,Low_Immune
TCGA-G3-AAV5,0.31219780507452005,0.3219145821550754,0.2604177032194311,0.2935767097296356,0.3377174957754096,Low_Immune
TCGA-G3-AAV6,0.25329964348770034,0.40823736674053984,0.2312126237606731,0.22315307718864638,0.33206082203802123,High_Immune
TCGA-G3-AAV7,0.24016835071646095,0.2776504219654355,0.23616708326237343,0.31478603348030637,0.33235403003239256,Low_Immune
TCGA-GJ-A3OU,0.33598862932244294,0.32341931004167473,0.3596752729761385,0.3231885141910882,0.44185528182313305,High_Immune
TCGA-GJ-A6C0,0.19147026119576466,0.29968253949029006,0.30648286467818137,0.29824063311597304,0.3626501849172655,Low_Immune
TCGA-GJ-A9DB,0.26739927727165436,0.2892028784451737,0.2327653504356138,0.257196508437306,0.30441585853991127,Low_Immune
TCGA-HP-A5MZ,0.35127809714956026,0.34103165304933303,0.34834258272688917,0.30320458354868024,0.39523017532633165,High_Immune
TCGA-HP-A5N0,0.30947555535161714,0.28612385880928426,0.025710452159819635,0.3264344693250558,0.3053882069448915,Low_Immune
TCGA-K7-A5RF,0.39378473076950926,0.37478285897386326,0.37106892480633014,0.3565032816195204,0.38224650612007655,High_Immune
TCGA-K7-A5RG,0.4907134737701694,0.5040583467358141,0.33789186412470107,0.3445642288159953,0.48796043797910704,High_Immune
TCGA-K7-A6G5,0.33338585200471144,0.35669247009933197,0.06073826421305615,0.31380831924222347,0.3718479534342393,High_Immune
TCGA-K7-AAU7,0.2773049930365739,0.275217951340033,0.21458549616666012,0.34065506471463547,0.34062198898495716,Low_Immune
TCGA-KR-A7K0,0.2513024018842885,0.30066451083707313,0.22628224716543552,0.41585697850072345,0.32127873757473197,Low_Immune
TCGA-KR-A7K2,0.28914293130398355,0.2587709987573363,0.246979836505725,0.2737099438318906,0.3893915813291172,Low_Immune
TCGA-KR-A7K7,0.32772914060865355,0.4356160230903162,0.320275379810386,0.250715840575106,0.42218857496152007,High_Immune
TCGA-KR-A7K8,0.36295359431992613,0.461864687649664,0.27119339286162614,0.3177562415193591,0.4290627720838455,High_Immune
TCGA-LG-A6GG,0.08299773056406881,0.20951081230707888,0.0010015911214111043,0.27352929640023543,0.2973525998147196,Low_Immune
TCGA-LG-A9QC,0.09642492031674678,0.2084722659201512,0.2823044378237835,0.269119137371709,0.28585317157591933,Low_Immune
TCGA-LG-A9QD,0.3718329014654041,0.3344612727487028,0.01856296295245713,0.2963241326353935,0.35528770134709986,High_Immune
TCGA-MI-A75C,0.21151643666977624,0.3196821711176393,0.0174552937816864,0.3478550685614578,0.37753530015047865,Low_Immune
TCGA-MI-A75E,0.3335889062998139,0.35741614269859334,0.2553805358699207,0.3396310297223876,0.3790436400310063,High_Immune
TCGA-MI-A75G,0.24911015409786516,0.271153038625372,-0.0030356608667171004,0.21547079944686448,0.3062846472965833,Low_Immune
TCGA-MI-A75H,0.2904044106636701,0.3740277778444085,0.29472401528927916,0.3311617242826255,0.3810398338398526,High_Immune
TCGA-MI-A75I,0.17159507804718666,0.3286715058331956,0.26215726862757965,0.23096662328226,0.3267598498119645,High_Immune
TCGA-MR-A520,0.2689407851699695,0.3320298283336525,0.025863663557070656,0.335757624318515,0.32624875972243295,High_Immune
TCGA-MR-A8JO,0.3042575626486308,0.35768657858899466,0.2994246240239364,0.3323639479050297,0.40084995769757864,High_Immune
TCGA-NI-A4U2,0.16045151992559425,0.20810922986758051,0.02008130379841817,0.2754296775247076,0.29044931751648456,Low_Immune
TCGA-NI-A8LF,0.23540175155145515,0.2907837882077493,0.249159372063863,0.3023867926821243,0.3120463728076283,Low_Immune
TCGA-O8-A75V,0.34562801709251595,0.3917209504420417,0.2974146397112327,0.26208699020357273,0.3867069672424523,High_Immune
TCGA-PD-A5DF,0.21848416452702124,0.28167278168301463,0.31784747600194285,0.2670078425754404,0.3325265917480287,Low_Immune
TCGA-QA-A7B7,0.3322569911202574,0.2771582932674715,0.22315065702242676,0.29516621972216917,0.3301560771258715,Low_Immune
TCGA-RC-A6M3,0.1604838969564613,0.33291838233643345,0.2557678716295329,0.3085560015748027,0.34214447706758205,High_Immune
TCGA-RC-A6M4,-0.11410445464106737,0.16448006036955726,0.02843694401517881,-0.011580349647746097,0.2573469499517496,Low_Immune
TCGA-RC-A6M5,0.23759174572629704,0.28445479002069907,0.2935201187896041,0.3171450353108046,0.32149532410546355,Low_Immune
TCGA-RC-A6M6,0.20701813548841275,0.3016066347743648,0.22752760359435764,0.21243102099619768,0.38232720765102046,Low_Immune
TCGA-RC-A7S9,0.3493063183539197,0.32922698384261073,0.21972158273436107,0.3094696608326819,0.3544334822320908,High_Immune
TCGA-RC-A7SB,0.22090339883970853,0.2908999200030864,0.016198997007388565,0.27647608660754097,0.30967213845143027,Low_Immune
TCGA-RC-A7SF,0.27816448411677847,0.33406580622017923,-0.004703698137917536,0.26434087770130155,0.35716571084272514,High_Immune
TCGA-RC-A7SH,0.23394591338665702,0.2740933917202303,-0.047691624224207474,0.25439685063482653,0.2969969590317985,Low_Immune
TCGA-RC-A7SK,0.2603542086622661,0.31904998656113176,-0.028190504965808064,0.3061617516636802,0.30872787052666206,Low_Immune
TCGA-RG-A7D4,0.47544088993796685,0.4634224043990276,0.2562153631837539,0.27884927222670186,0.43661743449982116,High_Immune
TCGA-T1-A6J8,0.18611105477184864,0.30301081547425796,0.0256139705685171,0.27702542857102364,0.3231398465016762,Low_Immune
TCGA-UB-A7MA,0.215231237180395,0.29760394892911457,0.2202465600463609,0.27551242147897714,0.31487634671110487,Low_Immune
TCGA-UB-A7MB,0.09805365268918233,0.24280236864917334,0.259447371793035,0.30483777978210214,0.278945150131419,Low_Immune
TCGA-UB-A7MC,0.1212505983424092,0.2302277188946785,0.3169122208154094,0.23881730646931976,0.2646090718280078,Low_Immune
TCGA-UB-A7MD,0.24853769248981616,0.3024995405896229,0.3349460887070233,0.27359466513755126,0.3514284000373237,Low_Immune
TCGA-UB-A7ME,0.4254414437954284,0.39982522359934897,0.03821647494640525,0.29712268735329933,0.41470195257339065,High_Immune
TCGA-UB-A7MF,0.32975515039062436,0.4465029134156614,0.31646421910684047,0.33345044180343264,0.4236870789293717,High_Immune
TCGA-UB-AA0U,0.25799874290605235,0.3348887237807612,0.2893829190229741,0.31671250845742793,0.3604890202631181,High_Immune
TCGA-UB-AA0V,0.291408845684779,0.3379670405614236,0.08415970378363062,0.35413055250136843,0.33895706578896223,High_Immune
TCGA-WJ-A86L,0.305183046925992,0.1800005389260992,0.1724187101552484,0.26268983402248786,0.3056006334928738,Low_Immune
TCGA-WQ-A9G7,0.2632553588162665,0.24356732488703897,-0.033304515509509955,0.24689831706515245,0.28258799233328297,Low_Immune
TCGA-WQ-AB4B,0.26460392110609426,0.27871521875360233,0.004484514614266175,0.3054186047750881,0.34865425570787856,Low_Immune
TCGA-WX-AA44,0.2902584895136139,0.29158021883541874,-0.016092085407175404,0.31340364685112404,0.3462156655810668,Low_Immune
TCGA-WX-AA46,0.25538096406545685,0.30474564550500066,0.3324143145200598,0.33838556103441647,0.3001148017366852,Low_Immune
TCGA-WX-AA47,0.3091858077373044,0.24834812924445504,-0.051154383942983835,0.2894429972891234,0.2528963869265568,Low_Immune
TCGA-XR-A8TC,0.1485941691238396,0.2362997859055057,0.011894979642839728,0.1989490852884268,0.3146045475560212,Low_Immune
TCGA-XR-A8TD,0.3612159011315984,0.4540651485053039,0.356761221014217,0.3613462291194588,0.41677406615775414,High_Immune
TCGA-XR-A8TE,0.2504006103401875,0.28730527308210874,0.27809521101731066,0.2869245264979709,0.3359329575517885,Low_Immune
TCGA-XR-A8TF,0.2678257726316225,0.35090377671510836,0.26780738651880515,0.3283589198087462,0.3449856071926574,High_Immune
TCGA-XR-A8TG,0.20747566647250415,0.22802629163560095,0.25065107379951707,0.29772379190834525,0.2996631759355453,Low_Immune
TCGA-YA-A8S7,0.26114158657237463,0.33531740764868134,0.4020441715174648,0.3132564735153823,0.3425234761116373,High_Immune
TCGA-ZP-A9CV,0.3226146870488696,0.35052311686073695,0.3222980416785015,0.3190068882283367,0.38085071439169316,High_Immune
TCGA-ZP-A9CY,0.2838546467414924,0.3161662650345049,0.32646060414411676,0.32791920224732896,0.33413537735297627,Low_Immune
TCGA-ZP-A9CZ,0.3843085253771841,0.3686702879322415,0.3190825899389364,0.30860775738572593,0.3778714630058796,High_Immune
TCGA-ZP-A9D0,0.23335418206021935,0.26580049031168057,0.03379352650738776,0.31228792880246387,0.29917278106372414,Low_Immune
TCGA-ZP-A9D1,0.3029031496814861,0.33354258285534055,0.04076742462026803,0.3436938876562682,0.37883336445508453,High_Immune
TCGA-ZP-A9D2,0.34600081414251904,0.28534537184218783,0.07506142818175957,0.2845676474447476,0.3134455093851605,Low_Immune
TCGA-ZP-A9D4,0.1600674431609269,0.24756600206380808,0.2544541573215548,0.231029788462301,0.27262860784165455,Low_Immune
TCGA-ZS-A9CD,0.29991472562610266,0.3171597518599466,0.2778809928818263,0.2479774052346632,0.34153262373933824,Low_Immune
TCGA-ZS-A9CE,0.0575513676303581,0.21402535242246404,-0.012775893761924303,0.19501355109176183,0.23049980772150727,Low_Immune
TCGA-ZS-A9CF,0.17775595666954194,0.29638346412391386,0.2977111667217499,0.29880831030993904,0.32547052313602776,Low_Immune
TCGA-ZS-A9CF,0.2452194379324716,0.2929763218368117,0.3061225638310107,0.28728748738946713,0.33602399813607403,Low_Immune
TCGA-ZS-A9CG,0.1810213531737433,0.29898327414627346,0.2741669948296072,0.395544536091853,0.31830790740865533,Low_Immune
