Gene,log2FC,pvalue,padj,plot_color
TREML5P,0.05594309299774525,0.13335048973162394,0.23590561447133734,grey
LAGE3P1,0.8012911694509093,2.087327502339902e-07,1.3364434450575186e-06,grey
HNRNPA1P35,0.7319572529155317,7.384115070245733e-06,3.717404221125404e-05,grey
SLC26A6,2.8568297181630653,6.153532885767264e-56,1.7372961719742427e-52,re
IGHV3-72,-2.486241809858771,1.6506985564753715e-13,2.496162131531383e-12,b
EIF4A1P13,0.0803687751942072,0.14322495016775919,0.2500215424232524,grey
AC114737.1,0.06985064018310719,0.27227492009262494,0.408845808229903,grey
AC004899.1,0.005606064697802247,0.8950031088176339,0.922044394198473,grey
PTPRD-AS1,-1.4503801206873372,1.190553834536665e-07,7.93398114801284e-07,b
AL354984.2,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
AL355149.1,-0.0141645215613985,0.5816797869329051,0.6939038127557201,grey
AL512326.3,0.11634525809709974,0.09347896027558433,0.17778004351501747,grey
ATP5MC2P1,0.04870070032726584,0.620812683452451,0.7171038637387772,grey
RPL30P1,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
PSMA1P1,0.19542177386399234,0.004609118169690629,0.013332677123544127,grey
AC092100.1,0.14030115917165895,0.11899056859502027,0.21524275046348934,grey
NMNAT1P2,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AL031846.1,0.454909138142203,0.008762027631374035,0.023403400671974217,grey
AL592166.1,1.028186272101218,1.7448627919535923e-11,1.9972365203255542e-10,re
RPL24P9,0.08490525607246541,0.09725563515854128,0.1827041767051615,grey
MTND6P15,0.008086253369272246,0.524522109145877,0.64515522453924,grey
ASH2LP3,0.21937312010604143,0.025445684798912308,0.05938378144949715,grey
FAM66E,0.10891304743529165,0.08325260453174751,0.16178614795171817,grey
AC007000.2,0.2695505923526659,0.026163242422789192,0.06080705838249812,grey
AL139184.1,0.024563945482085407,0.7645869778178106,0.8198485292634246,grey
TMEM230P1,0.0004446428590866823,0.9842348778729648,0.9880144069956369,grey
ADGRF5-AS1,0.1922338491294912,0.008719790461514592,0.023315875633976153,grey
PDE9A-AS1,-0.01911232132688426,0.9243786329470292,0.9445527336606526,grey
FGD5-AS1,0.37794460772352817,0.004745100482960836,0.01369096059123064,grey
NEK4P1,-0.03947100798744765,0.07098023930931374,0.1417004254708996,grey
NRG3-AS1,0.005835478438601511,0.8131967268026652,0.8585349387651579,grey
NPM1P18,0.42931146614498095,0.000271675489714606,0.0010307166919797908,grey
AC245517.1,0.023140060648844107,0.3034819811422229,0.4427706595317037,grey
LINC02036,-0.22256190004561532,0.22908626364000942,0.36054731099125154,grey
AC017002.1,0.04200798517714601,0.1525023160016042,0.26282829023687027,grey
MEG8,0.23546866159786745,0.4188142035665132,0.5556341252410227,grey
AL357500.1,0.05613157009058174,0.3254450427232253,0.4676326276132283,grey
AC087501.1,0.15423904164109697,0.07862407956357473,0.1542261500745904,grey
AL023581.1,-0.01688904109816238,0.7880691101867048,0.8387522346840384,grey
AL451063.1,0.265044617525873,0.0006576732417374659,0.002311435304039961,grey
DBH-AS1,-0.09458117324838587,0.6581517445154492,0.7499099655756082,grey
RPS17P17,0.008086253369272246,0.524522109145877,0.64515522453924,grey
LINC00431,0.4333445327162804,0.02230853231034009,0.05300001165074907,grey
AL596247.1,0.0802730270992857,0.3788415935670679,0.518953568020198,grey
LINC01389,1.580553778158017,7.332320784915338e-15,1.316437180032574e-13,re
P3H2-AS1,-0.11110076440124596,0.4079678173176614,0.5483766403434176,grey
LINC01831,-2.745837225726765,1.2192673430767743e-10,1.244953535747379e-09,b
DHRS4L1,-0.3400420193008474,0.08012355778527123,0.15664923987974858,grey
FAF1-AS1,0.14259637790111407,0.05693523377402843,0.11780315042325085,grey
LINC02620,-0.0037212085751016054,0.9168028162652607,0.938629080004677,grey
CROCCP1,0.008760892741642982,0.8979681037885727,0.9245932453258039,grey
RPS29P3,0.15994453743390125,0.1991649092564663,0.3240784588676513,grey
SIRPAP1,0.15252486872318471,0.45693910652106773,0.5928699144946403,grey
AL137220.1,0.04386008867806367,0.7301124485529861,0.7906144409240633,grey
DDX39AP1,0.032653800126684236,0.5168566135116005,0.6450283717964973,grey
PROSER2-AS1,0.16632675128880015,0.34317619865943916,0.4846057134323321,grey
AL122001.1,0.03708925706054476,0.6589731130920894,0.7506943636917408,grey
OR6V1,-0.034609164420485186,0.017835584716051824,0.04357605862973771,grey
MIAT,1.065607803662979,8.691973702763693e-05,0.0003621548812917296,re
AL109610.1,0.05929919137466249,0.10569344633168157,0.19529370879670144,grey
LSM3P3,0.1808192473232043,0.022622903181226003,0.05364306169436552,grey
AC007953.1,-0.7115241396636287,0.006389932143312485,0.01770399992503138,grey
TRAM2-AS1,-0.32435857907399146,0.023068375718546322,0.054543605165098534,grey
AC004540.2,-2.6816195039934385,2.143246622562828e-19,7.325570250787536e-18,b
TMEM30A-DT,0.1981014528410485,0.13931900970507993,0.2443513661861632,grey
AC073321.1,-0.729626797816699,5.2889773332676424e-06,2.7315659482571795e-05,grey
AC006463.1,-0.006522911051212936,0.7156735298172666,0.777798207316562,grey
MTND4P23,0.15291115340543993,0.1542914243129767,0.26536903057667466,grey
UBDP1,0.01235838948981445,0.4725866595320096,0.6018993488174974,grey
AC025918.1,0.4073006483338898,0.0002013162492015298,0.0007833589698273296,grey
RABEPKP1,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
WARS1P1,0.03656803395820263,0.4894727840622989,0.6185368205375134,grey
MRPS11P1,0.023140060648844107,0.3034819811422229,0.4427706595317037,grey
DEFB131B,0.34758635602856836,0.0071841138118936805,0.01964221317008409,grey
AL121917.1,0.8486252608539607,0.00023414379676172918,0.000900117748103965,grey
AC069281.1,-0.04480260366659511,0.6637244950135929,0.7550407690172964,grey
DNAJC19P5,-0.1178398131891659,0.5631199260658668,0.6785438887176519,grey
RBMY2KP,0.008086253369272246,0.524522109145877,0.64515522453924,grey
AL354771.1,0.020444642859086693,0.3885340922998404,0.5291759737978315,grey
AC009299.1,0.016234270110637855,0.7878995201475183,0.8386033515886528,grey
GRPEL2P2,0.0015633423180593077,0.9429736988702198,0.9582990156349236,grey
AC092669.1,0.018867924528301903,0.32851578902783685,0.4695161493231057,grey
GTF3AP5,-0.04338285040236918,0.16186103112232786,0.27567811435039064,grey
AC118653.1,0.006967553910299619,0.6127954594124666,0.7099344593800638,grey
UBXN7-AS1,0.17606009083717536,0.02348599819379371,0.055375684316542585,grey
RPL7P45,0.06537665095700303,0.18803227140142717,0.30955863912419335,grey
IGHD6-25,0.0017436404194299884,0.9686558941900725,0.977362407802481,grey
LINC00626,0.2830784217968043,0.013589366528904183,0.03447250914482118,grey
SFTPA3P,0.008086253369272246,0.5245221091458769,0.64515522453924,grey
FAM229A,1.4424492317767037,1.4962167685310801e-19,5.205414654042356e-18,re
ERCC6,0.1617676549689269,0.15850585872221037,0.2708601916517752,grey
RPS18P1,0.03162928772725744,0.5558696920315831,0.6721743690023202,grey
AL035090.1,0.04087590970544759,0.2486883008876387,0.3830253880007672,grey
GS1-594A7.3,0.26289440614338966,0.008846705676909502,0.023609473298359725,grey
AL157400.1,0.1581529312804533,0.009996930963326763,0.02630611924896289,grey
TRMT2B-AS1,0.00035976344742635544,0.9954115611454661,0.9965234176107007,grey
AC010970.1,-0.7741853739854566,0.025300258137428512,0.059090795653950236,grey
GGCTP3,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
NIPA2P1,0.002801702476111327,0.9280565315748376,0.9475065936069524,grey
AC112719.1,0.06462878685579498,0.1058229837774055,0.19548188500641872,grey
MKRN7P,-0.1589965602192586,0.1820095781298854,0.30204763641745713,grey
AL355490.1,0.17834000650416965,0.26355588180838435,0.3990369192446619,grey
HLA-S,0.2733230029783308,0.028901416888898763,0.06627618505590986,grey
AL451139.1,0.6235225086494962,2.4722700251589034e-06,1.3457700469545694e-05,grey
RUSC1-AS1,2.2699040732865647,3.5781196445909314e-29,4.440407158941252e-27,re
PCNPP2,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
LINC02816,0.5824404626563952,2.7368739257645892e-05,0.0001250911334129007,grey
MATR3P1,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
AL645939.1,-0.005427383816004282,0.9289665074150373,0.9481768919793583,grey
AL022315.1,0.1504347642823996,0.26815992010315337,0.4038419450745334,grey
AC016582.1,0.1277506247739674,0.46535775307248206,0.5964730104019635,grey
AC008696.1,0.03230253571735708,0.6087326638721491,0.7078417979270762,grey
LINC00368,0.01929765026289397,0.6654813209845711,0.7565667906133612,grey
AC245100.2,0.9342089258908295,3.783773300751691e-06,2.0004752755331857e-05,grey
LINC01529,0.6754699952188762,0.0031317183988891183,0.009449713001297176,grey
C3orf86,-0.091585175295292,0.7295152920425476,0.7901221081643909,grey
PSG8-AS1,0.06317112652799793,0.279331788552396,0.41657598686998504,grey
SERBP1P2,0.01629216743762388,0.5727545179517681,0.6863947492328777,grey
AL513210.1,0.016556879811233674,0.8621155735281768,0.8963735035864345,grey
LINC00115,0.8103749213758039,2.365209725936016e-07,1.500748029834556e-06,grey
AC009365.2,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
LINC01456,0.23969619455632973,0.0514035901649932,0.10810069715703317,grey
BMS1P11,0.09140141509822741,0.08678783476692323,0.16741741280155514,grey
AC098872.1,0.058374166029786664,0.20359765712665437,0.3296819307760467,grey
AC023590.1,-0.5849451227205951,0.0002491209362027747,0.0009526062803125418,grey
AL445490.1,0.4814660453401739,0.01451632346725344,0.03648465256736693,grey
AC012368.1,0.6841123161231871,0.001027110608564707,0.0034618158247839894,grey
DHDDS-AS1,1.2662662397890727,8.12889486391992e-15,1.4488574762981008e-13,re
AL136231.1,-0.1124827763343991,0.33317333386731673,0.47489238011392015,grey
ELOCP36,-0.017304582210242597,0.09525113201975237,0.17962578216202402,grey
AC002075.1,0.020889285718173382,0.5396890607430145,0.6576928997033348,grey
FRG2B,0.16101148057886316,0.044677880280793156,0.09606765080178924,grey
HSPE1P13,0.0864819744032502,0.09578390884007618,0.18037748174542761,grey
MTND2P9,-0.08378315343524365,0.4413036639527148,0.5767970969442847,grey
AL035404.2,0.18406830318114864,0.013866696098568205,0.03508617114203503,grey
MORF4L1P7,0.008953984083254355,0.6298024455962363,0.7247766637058648,grey
AL391244.1,1.301890984437029,1.2392013395355133e-09,1.1012197613609185e-08,re
AP000949.1,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
RPS27P16,0.1419937064079525,0.23624111604198467,0.36952144428684075,grey
RPL26P36,0.1906776956909122,0.1530865877780367,0.2636662450856162,grey
AL138767.3,0.3484831297818051,0.05711451837431246,0.11809188472685023,grey
TSBP1-AS1,-1.04357038135924,2.7101648490804626e-08,1.990238759309771e-07,b
AC007879.2,0.11608091333938406,0.1098778972564151,0.2015114511360601,grey
RPL7P59,0.2896147036028943,0.008391616320551213,0.022532341791807707,grey
LINC01745,0.020889285718173375,0.49640575974932044,0.6251712105329628,grey
RIMKLBP2,1.2425475315651384,2.102649699643327e-09,1.8079201353793278e-08,re
NOL7,1.0381818394501738,4.9770759376161894e-24,3.1414381351514726e-22,re
RPL21P92,0.026403024514832348,0.7395553377376505,0.7988438717045397,grey
AC092393.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
TAB2-AS1,0.04757911885803154,0.28514239301530947,0.42363219548517206,grey
AL672138.1,-0.02764161051018557,0.16741601877427967,0.2830997154233469,grey
CACYBPP1,0.03296321630451751,0.61410164444444,0.710798983908411,grey
AC000036.1,0.2766318003719065,0.034382852403299066,0.07694002936441492,grey
LINC02249,0.23441607663509237,0.0224156432303975,0.053205299711551766,grey
AL139246.2,1.0521963372093965,1.5584062819077757e-07,1.019527409430223e-06,re
CTAGE4,0.7162236800722404,0.0025145870670057074,0.007754145526649405,grey
RPS14P5,0.07479764151332167,0.08507963529486964,0.16469613654649848,grey
FAM133FP,0.19867809985028426,0.02748039674057945,0.06348419122644704,grey
BANF1P5,0.0581804919156905,0.1019117988005823,0.18988449824368545,grey
AL731557.1,-0.3428374049061482,0.00016401844909677505,0.0006496423771218718,grey
PCA3,-1.577884315311482,1.5193105939622772e-18,4.649749197185907e-17,b
AL109741.1,-0.137995209354795,0.49129709370765795,0.6203423689304973,grey
C5orf67,0.6485188858328899,6.58647484947535e-05,0.00028059853808331495,grey
LINC01875,0.01652097848233146,0.5512935662202147,0.667784859307614,grey
AC016907.1,-0.006522911051212934,0.715673529817267,0.777798207316562,grey
RIOK3P1,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
AL121574.1,0.5029934116074735,0.0007361961127396563,0.0025612639251906774,grey
AL596448.1,0.029190768205733034,0.5561073824650666,0.6724185907509955,grey
LINC02648,-0.15185781053935085,0.18779241833226384,0.30934415371758206,grey
Z77249.2,0.05141998813221253,0.15411387698315002,0.2651201920559841,grey
NTF4,0.16576219547216908,0.1343545169405697,0.23729520797776882,grey
ODF2-AS1,0.1400239394363044,0.0859875560791052,0.16610062447424567,grey
AL512444.1,-0.02068743261261141,0.5051268409056917,0.6338724717734862,grey
SATB2-AS1,2.561431194070706,9.897462794780705e-27,8.842725264355894e-25,re
AL050320.1,0.34953975785169383,0.012320366547821595,0.031591185555730726,grey
AC231532.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AL441989.1,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
AC009950.1,-0.12483985874599755,0.6025087928772832,0.7031886419807549,grey
NRIR,0.5974648695228205,0.011522173657865446,0.029803002088473314,grey
ELFN1,-1.5411907067763824,4.466650071864073e-06,2.335704725947443e-05,b
ABHD11-AS1,0.8239552914318475,0.000337559073484105,0.0012581868825849883,grey
AL500522.1,0.058136573297521636,0.2858631762541778,0.4243346104574818,grey
RPS3AP51,0.15061596344883116,0.15533682095948653,0.2667388476953348,grey
MTND1P23,-0.7088075778332836,0.025789816465830003,0.06007516446959947,grey
PIGBOS1,0.571000485400168,2.6473384646421934e-08,1.9468867726754552e-07,grey
AC005550.1,0.39558831796544125,0.004642012431413691,0.013416862060924973,grey
LINC01534,0.5319708048793674,0.0001267421177421297,0.0005129561472880681,grey
CKS1BP2,0.11381676239598786,0.13171089498594687,0.23364191151335148,grey
HAR1A,-1.489522497171751,1.2071191355335446e-08,9.320385886490029e-08,b
AC010746.2,0.05779905328713415,0.44274286614311553,0.5782498539719894,grey
OR7E19P,0.030711000515409842,0.47118375763849785,0.6018993488174974,grey
AC102953.1,1.1424781225663518,1.2376953770003593e-10,1.2619441939748158e-09,re
AL355482.2,0.3755332502857684,0.005264474408075976,0.015013816225668466,grey
HMGB1P26,0.21187878792323164,0.00819467511367097,0.022057027852675725,grey
LAMP5-AS1,0.18600801683246562,0.12594453460363222,0.2254137724363183,grey
SNRPEP7,0.0408759097054479,0.2486883008876351,0.3830253880007672,grey
TRGVA,0.05226833720242309,0.4863065899911353,0.6156794081580595,grey
OR4A8,0.006967553910299619,0.6127954594124666,0.7099344593800638,grey
NDUFA12P1,0.00964959568733155,0.7011201791875166,0.777798207316562,grey
GTF2IP14,0.8451967118311516,5.480604543618568e-06,2.819702374081298e-05,grey
PPIAP37,0.007785336229537879,0.9069960559951902,0.9318158749252818,grey
LINC02528,-0.4493611085476063,0.005421096765854391,0.015406020880968754,grey
LINC02660,0.19012551520747442,0.08504038287214949,0.16463144028785687,grey
BX005266.2,0.24626920087412874,0.055219868171383635,0.11482194278391372,grey
KCNIP2-AS1,0.44897874635187446,0.003950578537417201,0.011626070626740096,grey
AL355852.1,0.12328381051372492,0.08882348341303885,0.17059238941720278,grey
OFD1P1Y,0.12802295310733144,0.09073033944553215,0.17346409618717318,grey
AP001434.1,0.08851344916417588,0.19644322552924673,0.32072189473786084,grey
MRPS18BP1,0.008086253369272246,0.524522109145877,0.64515522453924,grey
AL358176.2,0.019096529659314805,0.6189878718529125,0.7154643750214879,grey
CCT8P1,0.10379276335518546,0.5973972467288284,0.7031886419807549,grey
RPL36AP55,0.03773584905660381,0.16316799216897696,0.2773330326546848,grey
PRICKLE2-AS3,0.47196039368383064,0.0004083130350975401,0.0014961320912902402,grey
CDK2AP2P3,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
AC026167.1,0.1964649878307666,0.08053541638905713,0.1572961704049848,grey
CT47A6,0.022801702476111338,0.5413902213919806,0.659339117653744,grey
LGALS17A,0.945628769147398,0.00040120342646798786,0.0014721829656560265,grey
AC092802.1,0.48810749924935515,0.0031108661252685728,0.009395328185884145,grey
PFN1P12,-0.002264150943396214,0.9412296128621261,0.9578885440632259,grey
LINC01772,1.1085246107138658,2.2100371615076152e-12,2.8194701383761296e-11,re
HLA-DQB3,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
FGF13-AS1,0.3681132812572102,0.032692567403632494,0.07369204864056322,grey
NANOGNBP1,0.031684332889928515,0.2533144615929697,0.38678748171571214,grey
AL590648.1,0.04059664782323728,0.4358552270179018,0.57119633740811,grey
LINC01040,0.07774760784975661,0.24874988284625374,0.3830253880007672,grey
PPIAP21,1.13028543892955,1.4524853275677726e-08,1.1092093836924782e-07,re
AC005740.1,0.12710201568096305,0.41050944230020714,0.5488330648170003,grey
AC010745.1,0.02741219676938631,0.31565884955464507,0.45692362951453663,grey
CDY10P,0.010107614559143718,0.7104677828318762,0.777798207316562,grey
AP000561.1,2.5215884422980093,2.619083985147867e-12,3.30620561639558e-11,re
AC234644.1,0.2767199628145497,0.001105560413493369,0.0037010416047846733,grey
AP1S2P1,0.015053807279571865,0.5094693766516307,0.6380090122343438,grey
AL807761.3,0.08822605776666492,0.1828377281257059,0.30327934897970044,grey
YBX1P8,0.04716940701586157,0.28030362328986724,0.417723029964771,grey
TLK2P1,0.30065540173505223,0.05768485811036893,0.1191097605939436,grey
ZNF503-AS1,-0.5955006208423889,0.002018239848742849,0.006365764331318565,grey
LINC01776,0.132683096270582,0.10573508361984224,0.1953642505430102,grey
MEMO1P1,0.28744936570334634,0.12465740465387948,0.2234746278623775,grey
