,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
544,prerank,Reactome_2022__SLC-mediated Transmembrane Transport R-HSA-425407,-0.37258137054450435,-1.3884156913335028,0.001,0.18778781401925537,0.995,64/246,5.63%,SLC5A1;SLCO1B3;SLC22A1;SLC6A19;SLCO4C1;SLC34A2;SLC17A8;SLC28A3;SLC28A1;SLC39A5;SLC13A5;SLC1A1;SLC7A2;SLC22A7;SLC4A4;CP;SLC38A4;SLCO1B1;SLC1A2;SLC6A12;SLC2A2;SLC7A8;SLC6A13;SLC39A14;SLC5A12;SLC34A1;SLC4A1;SLC2A9;SLC6A20;SLC16A2;SLC38A2;SLC41A2;SLC8A1;SLC6A2;SLC16A10;SLC13A3;SLC35D1;SLCO2B1;SLC27A6;SLC9A9;SLC14A1;SLC24A3;SLC5A7;SLC17A1;SLC4A10;SLC18A2;SLC25A18;SLC45A3;SLC13A2;SLC15A1;SLC47A1;SLC22A3;SLC31A1;SLC39A2;NLRP3;SLC5A3;SLC30A1;SLC6A1;SLC39A8;SLCO4A1;SLC16A7;SLC2A12;SLC28A2;SLC2A3
545,prerank,Reactome_2022__Scavenging By Class A Receptors R-HSA-3000480,-0.5376014094054118,-1.3879293696805655,0.05699481865284974,0.18582320122696658,0.995,7/19,6.04%,MARCO;SCARA5;COLEC11;APOA1;MASP1;APOB;MSR1
546,prerank,KEGG_2021_Human__Oocyte meiosis,0.5140597817597342,1.3861796434963514,0.0053475935828877,0.12037573650149716,0.982,55/129,20.94%,CDC25C;CDC20;CCNB2;CDK1;FBXO43;BUB1;PTTG1;PLK1;CCNB1;PKMYT1;SGO1;CCNE1;AURKA;MAD2L1;SMC1B;ESPL1;CCNE2;MAPK12;CALML6;ADCY6;MAPK11;SPDYA;ANAPC7;MAPK3;ANAPC11;CAMK2G;ANAPC4;YWHAZ;CALML4;ADCY4;SPDYE6;PPP1CC;MAPK13;SPDYE3;CDC23;PPP2R1A;YWHAH;PPP2R5A;SPDYE2;PPP2R5B;ANAPC1;PPP1CA;SPDYE1;SPDYE5;CDK2;RBX1;ANAPC5;MAD2L2;SKP1;SMC3;YWHAG;CALM3;PPP2R5D;ANAPC2;YWHAB
547,prerank,Reactome_2022__Cellular Response To Hypoxia R-HSA-1234174,0.5359171078056353,1.383794077045281,0.027624309392265192,0.0702348208183582,1.0,52/73,32.96%,PSMD4;ELOC;PSMB4;PSMD10;PSMA6;PSMC4;HIF1AN;PSMD14;PSMA1;PSME3;EGLN3;PSMD9;PSMD2;SEM1;PSMB5;RPS27A;PSMB3;PSMD3;LIMD1;PSMB9;RBX1;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;UBE2D2;PSMA2;PSMA4;CUL2;PSMC3;PSMA7;PSMD8;ELOB;PSME1;PSMC6;VHL;UBE2D1;VEGFA;PSMA3;AJUBA;PSMB8;PSMB2;WTIP;PSMA8;PSMA5;PSMB7;PSMD7;PSME4;PSMD6;EGLN1
548,prerank,Reactome_2022__Ub-specific Processing Proteases R-HSA-5689880,0.49951679735830407,1.383511023598346,0.002068252326783868,0.07028868414996323,1.0,102/184,27.65%,CDC20;CCNA2;CLSPN;CDC25A;KAT2A;H2BC18;H2BC11;H2BC15;USP49;H2AC11;H2BC17;H2BC9;POLG2;PSMD4;H2BC13;HGS;H2AC20;MDM4;TAF10;PSMB4;PSMD10;UFD1;PSMA6;H2BC12;PSMC4;TOMM20;RUVBL1;RCE1;PSMD14;IKBKG;SKP2;PSMA1;PSME3;USP22;PSMD9;PSMD2;H2AC12;USP14;SEM1;PTRH2;SMAD2;PSMB5;TAB1;RPS27A;H2AC14;PSMB3;H2AC4;SMAD3;PSMD3;USP5;AXIN1;BIRC3;USP3;PSMB9;PSMC5;SMURF2;ADRM1;USP11;H2AC6;PSME2;PSMD11;PSMD13;PSMC2;UBA52;OTUB1;PSMA2;PSMA4;VDAC2;H2AC1;H2BC21;AXIN2;VDAC1;PSMC3;PSMA7;PSMD8;TRRAP;MAP3K7;FKBP8;PSME1;USP20;KEAP1;H2BC14;H2AC19;USP42;PSMC6;H2BC5;H2BC1;USP19;FOXO4;TADA3;TNKS;ARRB2;H2AC21;USP30;IDE;USP33;TAF9B;RHOT1;USP48;USP24;PSMA3;TGFBR1
549,prerank,Reactome_2022__RHOBTB2 GTPase Cycle R-HSA-9013418,0.6463715313625855,1.38219767298138,0.034047919293820936,0.07123959138492102,1.0,20/23,32.58%,DBN1;DDX39B;HSP90AB1;CCT6A;RHOBTB2;CDC37;RBMX;MSI2;CCT2;HSP90AA1;PHIP;CCT7;HNRNPC;TXNL1;STK38;MYO6;TMOD3;TWF1;ACTN1;TRA2B
550,prerank,KEGG_2021_Human__Cellular senescence,0.5018162580209548,1.3821785897837475,0.0010482180293501049,0.1227357609710551,0.983,79/156,25.88%,MYBL2;CDKN2A;E2F1;CCNB2;CDK1;FOXM1;CCNA2;CCNB1;E2F2;CCNE1;CHEK1;CDC25A;CCNE2;MAPK12;LIN37;LIN9;CDKN2B;CALML6;RBL1;MAPK11;RAD9A;CHEK2;E2F5;TSC1;HRAS;NFATC4;MRAS;MAPK3;SQSTM1;E2F3;CAPN2;PIK3R3;MAP2K2;PIK3R2;RAD1;CDK4;RHEB;MAPKAPK2;HLA-F;E2F4;CALML4;PPP1CC;TGFB2;TSC2;HLA-A;MAPK13;MRE11;HLA-G;ATR;SMAD2;CCND2;SLC25A6;PPP1CA;SMAD3;RRAS;NRAS;MCU;CDK2;VDAC2;RBBP4;CAPN1;CALM3;RAD50;VDAC1;RAD9B;CCNB3;HLA-C;MAP2K6;MTOR;HIPK4;NBN;CALM2;PIK3CB;ITPR3;SLC25A5;TGFB1;FBXW11;MAPK1;CCND3
551,prerank,Reactome_2022__Processive Synthesis On C-strand Of Telomere R-HSA-174414,0.663873931040832,1.3811894403436333,0.047865459249676584,0.07201326038586428,1.0,13/19,26.35%,BLM;FEN1;DNA2;POLD1;PCNA;POLR1A;ACD;POLD3;TERF1;POLD4;RPA3;TINF2;TERF2
552,prerank,Reactome_2022__Respiratory Electron Transport R-HSA-611105,0.5264236778376602,1.3809671868055573,0.011995637949836423,0.07201285615059708,1.0,59/90,32.30%,NDUFA13;COX19;COX20;NDUFA7;COX6C;NDUFA11;NDUFAF2;NDUFB9;NDUFA1;NDUFS6;UQCRH;UQCRB;NDUFAF6;COX6B1;NDUFS8;COA1;UQCR11;NDUFV2;NDUFA8;SCO2;CYCS;NDUFB3;NDUFA3;NDUFAF5;NDUFA6;TIMMDC1;COX8A;NDUFA2;NDUFA12;COX7B;NDUFAF3;COX6A1;TMEM126B;TMEM186;NDUFB7;COX5A;NDUFA9;COQ10A;NDUFS4;LRPPRC;COX7C;NDUFB4;NDUFS2;UQCR10;NDUFAF7;NDUFS7;ACAD9;NDUFB8;UQCRQ;NDUFB2;NDUFB6;NDUFB11;COX7A2L;NDUFB10;NDUFB1;COX5B;NDUFS5;COX4I1;COX16
553,prerank,Reactome_2022__Pre-NOTCH Expression And Processing R-HSA-1912422,0.5352753265567957,1.38051999745417,0.013437849944008958,0.07221297095628244,1.0,41/76,26.97%,E2F1;NOTCH3;KAT2A;H2BC11;H2AX;H2BC15;ATP2A1;H2BC17;H2BC9;H2AZ1;AGO2;H2BC13;ST3GAL3;H2AC20;E2F3;H2BC12;SIRT6;H3C13;MAML1;NOTCH4;H2AJ;ATP2A2;MOV10;H2AC14;H2AC4;H2AC6;LFNG;PRKCI;AGO1;H2BC21;H2AZ2;SNW1;H2BC14;H2AC19;RBPJ;H2BC5;H2BC1;POGLUT1;TFDP2;POFUT1;RUNX1
554,prerank,Reactome_2022__Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,0.6102718225056403,1.3771573945418705,0.04024390243902439,0.07511904947607592,1.0,24/30,35.15%,UBE2C;UBE2T;UBE2S;UBE2Q2;UBE2A;UBE2Z;RPS27A;USP5;UBA52;UBE2D2;UBA1;UBE2E3;UBE2L3;UBE2D1;USP7;OTULIN;UBE2H;UBE2B;UBE2K;CDC34;UBE2G2;UBE2R2;UBE2E1;UBA6
555,prerank,Reactome_2022__Vpu Mediated Degradation Of CD4 R-HSA-180534,0.5590046970599872,1.3770221298750682,0.03496503496503497,0.07499846068678963,1.0,40/51,32.26%,PSMD4;PSMB4;PSMD10;PSMA6;PSMC4;PSMD14;PSMA1;PSME3;PSMD9;PSMD2;SEM1;PSMB5;RPS27A;PSMB3;PSMD3;PSMB9;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;SKP1;PSMC3;PSMA7;PSMD8;PSME1;PSMC6;PSMA3;PSMB8;BTRC;PSMB2;PSMA8;PSMA5;PSMB7;PSMD7;PSME4;PSMD6
556,prerank,Reactome_2022__Metabolism Of Amino Acids And Derivatives R-HSA-71291,-0.3539826154812806,-1.376330587242378,0.001,0.19684051923043674,0.995,85/361,6.14%,UROC1;ASPG;DBH;NNMT;IDO2;AADAT;INMT;BBOX1;BHMT;TDO2;TH;GLS2;GNMT;KMO;AGXT2;HPD;ASPA;IYD;HOGA1;GSTZ1;MAT1A;OTC;HAL;DMGDH;PHGDH;ASS1;ALDH6A1;HAO1;FTCD;ACADSB;AGXT;SLC6A12;AMDHD1;OAT;VSIG2;DAO;DIO3;SARDH;PRODH2;FOLH1;LDHD;AASS;PEMT;BCKDHB;PSAT1;SHMT1;HAAO;RIDA;GATM;CDO1;PPM1K;GCDH;ACMSD;PIPOX;GPT;GRHPR;GPT2;PAH;GLDC;KYNU;IVD;GLUD1;ECHS1;ALDH4A1;DHTKD1;QDPR;AGMAT;ADI1;PAPSS2;GOT2;FAH;DBT;SLC25A15;DDC;BHMT2;CSAD;HIBADH;ALDH9A1;HGD;HIBCH;SEPSECS;PRODH;GAMT;PXMP2;SERINC1
557,prerank,KEGG_2021_Human__Amoebiasis,-0.40258082151290947,-1.3759191006303333,0.011494252873563218,0.07708368247583934,0.637,32/101,7.07%,C9;ADCY1;C8A;CD1D;CXCL2;GNA14;ARG1;C8B;IL1B;LAMA2;CD14;IL10;IL6;LAMA1;LAMC2;TLR4;CTSG;PRKCB;SERPINB9;CXCL1;TLR2;CXCL8;COL4A4;CD1C;LAMC3;IL1R1;TNF;CXCL3;PIK3R1;PIK3CD;PLCB2;CD1E
558,prerank,Reactome_2022__KEAP1-NFE2L2 Pathway R-HSA-9755511,0.5193905375598358,1.3755242938035692,0.014192139737991267,0.07625634957643972,1.0,69/100,33.17%,CDKN2A;SLC7A11;NQO1;MAFG;BRIP1;TKT;PSMD4;TXNRD1;NPLOC4;PSMB4;SQSTM1;UBL4A;SRXN1;PSMD10;UFD1;PSMA6;PRKCD;PSMC4;CSNK2B;PSMD14;SKP2;PSMA1;PSME3;PSMD9;PSMD2;SEM1;PSMB5;RPS27A;TALDO1;PSMB3;PSMD3;PSMB9;RBX1;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;SKP1;PSMC3;PSMA7;PSMD8;VCP;PSME1;KEAP1;GSK3B;PRDX1;PSMC6;UBXN7;CSNK2A2;PCDHB16;PSMA3;PSMB8;BTRC;PSMB2;ATF4;PSMA8;NOTCH1;PSMA5;PSMB7;PSMD7;PSME4;PSMD6;GSR;SESN2;GSTA3
559,prerank,Reactome_2022__SLC Transporter Disorders R-HSA-5619102,-0.40879916412510364,-1.3743762326479625,0.001,0.19656350439655837,0.996,18/99,3.88%,SLC5A1;SLCO1B3;SLC6A19;AVPR1A;SLC34A2;SLC17A8;SLC1A1;SLC4A4;CP;SLCO1B1;SLC2A2;SLC34A1;SLC4A1;SLC2A9;SLC6A20;SLC6A2;SLC9A9;SLC5A7
560,prerank,Reactome_2022__TCF Dependent Signaling In Response To WNT R-HSA-201681,0.49470180640130684,1.373564397302654,0.0041279669762641896,0.07796721713848291,1.0,109/196,24.69%,TERT;LEF1;DKK1;WNT3A;H2BC11;H2AX;H2BC15;DKK4;PYGO2;BCL9;H2BC17;KREMEN2;H2BC9;H2AZ1;RNF43;PSMD4;SMARCA4;DVL2;H2BC13;KLHL12;SOX2;H2AC20;DKK2;SOX4;SOX13;PSMB4;CSNK1E;PSMD10;PSMA6;H2BC12;DVL3;PSMC4;CSNK2B;FZD6;RUVBL1;YWHAZ;PSMD14;PSMA1;SOX9;PSME3;XPO1;PSMD9;PSMD2;H3C13;SEM1;SFRP2;KMT2D;PPP2R1A;WIF1;PPP2R5A;FZD2;PSMB5;CSNK1G2;PPP2R5B;H2AJ;MEN1;WNT8B;RPS27A;HDAC1;H2AC14;PSMB3;H2AC4;BCL9L;PSMD3;CHD8;TCF7;RBBP5;AXIN1;PSMB9;RSPO4;RBX1;PSMC5;TLE1;SMURF2;H2AC6;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;FRAT2;H2BC21;CBY1;KREMEN1;H2AZ2;AXIN2;PSMC3;PSMA7;PPP2R5D;PSMD8;LEO1;CAV1;TRRAP;FRAT1;CTNNBIP1;AMER1;CTBP1;PSME1;GSK3B;CDC73;H2BC14;H2AC19;HECW1;PSMC6;KAT5;H2BC5;H2BC1
561,prerank,"Reactome_2022__Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",0.5121313143005659,1.3720128537529532,0.007462686567164179,0.07923468715450607,1.0,70/112,32.30%,NDUFA13;COX19;COX20;NDUFA7;UCP3;COX6C;NDUFA11;ATP5MF;ATP5MC1;NDUFAF2;NDUFB9;NDUFA1;NDUFS6;UQCRH;UQCRB;SLC25A14;NDUFAF6;COX6B1;ATP5F1E;NDUFS8;COA1;UQCR11;NDUFV2;ATP5MC2;NDUFA8;ATP5PD;SCO2;CYCS;NDUFB3;NDUFA3;NDUFAF5;NDUFA6;TIMMDC1;COX8A;NDUFA2;NDUFA12;COX7B;NDUFAF3;COX6A1;TMEM126B;TMEM186;NDUFB7;COX5A;NDUFA9;COQ10A;NDUFS4;ATP5PO;LRPPRC;COX7C;NDUFB4;ATP5F1C;NDUFS2;UQCR10;NDUFAF7;NDUFS7;ACAD9;NDUFB8;UQCRQ;ATP5ME;ATP5MG;NDUFB2;NDUFB6;NDUFB11;COX7A2L;NDUFB10;NDUFB1;COX5B;NDUFS5;COX4I1;COX16
562,prerank,Reactome_2022__Asymmetric Localization Of PCP Proteins R-HSA-4608870,0.5461916642349002,1.372001894870536,0.03218390804597701,0.07904913670931858,1.0,44/62,32.26%,SCRIB;PSMD4;DVL2;PSMB4;PSMD10;PSMA6;PSMC4;PSMD14;PSMA1;PSME3;PSMD9;PSMD2;SEM1;SMURF1;FZD2;PSMB5;RPS27A;PSMB3;PSMD3;PSMB9;PSMC5;SMURF2;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;PSMC3;PSMA7;PSMD8;PSME1;PSMC6;PSMA3;PSMB8;PSMB2;PSMA8;PSMA5;PSMB7;FZD9;PSMD7;PSME4;PSMD6
563,prerank,Reactome_2022__Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,-0.5956535344832502,-1.3713651296388205,0.09012875536480687,0.1981951143612883,0.996,6/15,5.38%,CYP8B1;HPGD;PTGIS;PTGS2;PTGS1;TBXAS1
564,prerank,Reactome_2022__Signaling By WNT In Cancer R-HSA-4791275,0.6015522298038051,1.3705822053854657,0.03636363636363636,0.08020865686522355,1.0,20/33,27.78%,DKK1;WNT3A;DKK4;KREMEN2;RNF43;PORCN;DKK2;FZD6;PPP2R1A;PPP2R5A;PPP2R5B;AXIN1;KREMEN1;PPP2R5D;AMER1;CTBP1;GSK3B;TNKS;PPP2CA;CTNNB1
565,prerank,Reactome_2022__Membrane Binding And Targetting Of GAG Proteins R-HSA-174490,0.6890765869913505,1.3700726482395131,0.052770448548812667,0.08048592625511031,1.0,9/15,22.08%,VPS28;VPS37C;SGIP1;MVB12A;VPS37D;MVB12B;RPS27A;UBA52;TSG101
566,prerank,MSigDB_Hallmark_2020__IL-2/STAT5 Signaling,-0.366521608301746,-1.3696981039826472,0.001,0.04035087719298246,0.08360128617363344,74/199,8.72%,PTH1R;ECM1;IL1RL1;SOCS2;PHLDA1;SELP;ENO3;TNFSF11;IRF4;GADD45B;IL18R1;CA2;PLIN2;GPR83;IRF8;IL10;RHOB;SERPINC1;PTGER2;IL2RB;TIAM1;FGL2;EOMES;MYC;SCN9A;NFIL3;TTC39B;GABARAPL1;BHLHE40;KLF6;GPR65;PRNP;CD81;NT5E;FAH;CISH;CCR4;MAFF;CST7;SELL;RORA;WLS;ENPP1;SLC39A8;PIM1;PNP;SLC2A3;PLSCR1;F2RL2;SH3BGRL2;IL10RA;NFKBIZ;ITIH5;CD86;TGM2;IL4R;AHR;SNX9;ETFBKMT;ABCB1;SMPDL3A;TNFRSF1B;CDKN1C;CDCP1;CD48;IKZF2;PTCH1;CD83;P4HA1;XBP1;BMPR2;RHOH;TNFSF10;LIF
567,prerank,Reactome_2022__Assembly Of HIV Virion R-HSA-175474,0.6766993684567882,1.3682604861432826,0.043137254901960784,0.08207967549550883,1.0,10/17,22.08%,VPS28;PPIA;VPS37C;SGIP1;MVB12A;VPS37D;MVB12B;RPS27A;UBA52;TSG101
568,prerank,KEGG_2021_Human__Progesterone-mediated oocyte maturation,0.5155617264290806,1.368198755736716,0.019438444924406047,0.14324116743471582,0.988,38/100,18.68%,CDC25C;CCNB2;CDK1;BUB1;PLK1;CCNA2;CCNB1;PKMYT1;AURKA;MAD2L1;CDC25A;MAPK12;ADCY6;MAPK11;KIF22;SPDYA;HSP90AB1;ANAPC7;CDC25B;MAPK3;PIK3R3;PIK3R2;ANAPC11;ANAPC4;ADCY4;SPDYE6;MAPK13;SPDYE3;CDC23;HSP90AA1;SPDYE2;ANAPC1;SPDYE1;SPDYE5;CDK2;ANAPC5;MAD2L2;MAPK9
569,prerank,KEGG_2021_Human__Alzheimer disease,0.48085940822259166,1.3672552005707594,0.0020181634712411706,0.1403623949579832,0.99,227/356,31.61%,COX7B2;COX4I2;NOX4;MAPT;DKK1;NDUFA4L2;LPL;WNT3A;CALML6;TUBA3C;KIF5A;ATP2A1;PLCB1;DKK4;NOS2;TRAF2;CDK5R1;KLC2;NDUFA13;GRIN2C;FZD10;PSMD4;DVL2;APC2;GRIN2A;WNT6;CASP12;GRIN1;CACNA1C;CACNA1S;CDK5;TUBB4A;TUBA1B;HRAS;DKK2;NDUFA7;DDIT3;CHRM3;PSEN2;PSMB4;MAPK3;CSNK1E;WNT2B;CAPN2;PIK3R3;PSMA6;DVL3;MAP2K2;PLCB4;UQCRHL;PSMC4;COX6C;CSNK2B;PIK3R2;FZD6;NDUFA11;AGER;ATP5MC1;PLCB3;PSMD14;CYC1;CALML4;NDUFB9;NOX1;NDUFA1;NDUFS6;UQCRH;PSMA1;COX6B2;TUBB;PSMD9;PSMD2;UQCRB;RYR3;TUBA1C;WNT10B;SEM1;GRIN2D;APBB1;NCSTN;TUBB3;GAPDH;COX6B1;ATP5F1E;NDUFS8;CHRM5;FZD2;PSMB5;SLC25A6;APH1A;WNT8B;CASP8;ATG14;ATP2A2;KLC1;NAE1;UQCR11;TUBB2B;BECN2;PSMB3;CSNK2A1;PSMD3;NRAS;RB1CC1;CASP3;NDUFV2;AXIN1;ATP5MC2;NDUFA8;ATP5PD;MCU;TUBA4A;TUBB4B;TUBA3E;CACNA1F;PSMC5;TUBA8;TUBA1A;CYCS;PSENEN;ADRM1;ATG13;AMBRA1;PSMD1;PSMD11;PSMD13;PSMC2;NDUFB3;NDUFA3;TUBA3D;MAPK9;NDUFA6;PSMA2;PSMA4;FRAT2;VDAC2;NDUFA4;COX8A;NDUFA2;RTN3;CAPN1;KIF5C;NDUFA12;BID;FADD;ULK1;CALM3;AXIN2;VDAC1;PSMC3;ADAM10;PSMA7;KIF5B;PSMD8;COX7B;FRAT1;APH1B;WIPI2;COX7A2;TUBB8;BAD;MTOR;COX6A1;CHRNA7;GSK3B;NDUFB7;TUBB2A;MAP2K7;ATF6;COX5A;NDUFA9;CALM2;PIK3CB;TUBAL3;PSMC6;ITPR3;NDUFS4;DVL1;ATP5PO;SLC25A5;COX7C;NDUFB4;KLC3;ADAM17;WIPI1;IKBKB;ATP5F1C;MAPK1;NDUFS2;CSNK2A2;IDE;VDAC3;UQCR10;GRM5;NDUFS7;PPP3CB;PSMA3;CTNNB1;SDHC;NDUFB8;UQCRQ;RELA;NDUFB2;PSMB2;CACNA1D;ATF4;NDUFB6;NDUFB11;APAF1;COX7A2L;CSNK2A3;PSMA8;IL1A;WNT9B;PSEN1;PSMA5;WNT16;PSMB7;NDUFB10;WNT3;NDUFB1;FZD9;EIF2AK2;COX5B;PSMD7;NDUFS5;BACE2
570,prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066,0.6264347317920713,1.3672437604107188,0.0603448275862069,0.08285543379301612,1.0,19/26,25.97%,POLR2K;POLR3C;POLR3F;GTF3C2;POLR3K;POLR2H;GTF3C5;GTF3C3;POLR3A;POLR3G;POLR2L;GTF3C6;BRF1;POLR2F;TBP;POLR1D;POLR3E;GTF3C1;POLR3H
571,prerank,Reactome_2022__Signaling To RAS R-HSA-167044,0.6552964044795354,1.367184376983728,0.03184713375796178,0.08271747924599258,1.0,13/19,22.06%,MAPK12;MAPK11;SHC3;HRAS;SRC;SHC1;MAPKAPK2;MAPK13;RALA;NRAS;GRB2;RALGDS;MAPKAPK3
572,prerank,Reactome_2022__Retrograde Transport At Trans-Golgi-Network R-HSA-6811440,0.5659456835293719,1.3667862675616191,0.04362801377726751,0.08291899750883117,1.0,28/48,31.75%,AKR1B10;RAB6B;STX10;STX6;COG2;ARFRP1;NSF;STX16;NAPSA;COG5;COG1;ARFIP2;VPS54;COG4;VPS52;COG7;VAMP4;COG8;VTI1A;PLIN3;RAB9B;VPS53;SYS1;NAPG;GOLGA1;IGF2R;RABEPK;NAA35
573,prerank,KEGG_2021_Human__Phosphatidylinositol signaling system,0.5197891486901555,1.366777969946453,0.024471635150166853,0.1370851370851371,0.99,53/97,25.47%,ITPKA;DGKI;CALML6;PLCB1;PLCG1;IP6K1;PLCD3;PIK3C2B;OCRL;DGKQ;PI4KB;DGKH;PPIP5K1;DGKZ;PLCE1;PIK3R3;PRKCA;DGKD;DGKK;MTMR3;PIP5K1C;PLCB4;IP6K2;PIK3R2;PIP4K2B;INPPL1;INPP5E;PLCB3;CALML4;PIP4P1;MTMR7;INPP5F;PLCD4;MTMR2;SYNJ2;PIP4K2C;PIP5K1A;ITPK1;MTMR14;ITPKC;PIP4P2;INPP4A;CALM3;MTMR1;IMPA1;PI4K2A;CALM2;PIK3CB;DGKA;ITPR3;PI4KA;CDS2;BPNT2
574,prerank,KEGG_2021_Human__Vitamin digestion and absorption,-0.5188096003577934,-1.3650828328736306,0.08875739644970414,0.08219525572466749,0.666,6/24,4.21%,LRAT;APOA4;APOA1;SLC19A3;FOLH1;APOB
575,prerank,Reactome_2022__Oncogene Induced Senescence R-HSA-2559585,0.5911442551645371,1.3648312367585276,0.04590570719602978,0.08464344792965392,1.0,15/33,19.09%,CDKN2A;E2F1;E2F2;CDKN2C;CDKN2B;DAND5;MDM4;MAPK3;E2F3;CDK4;RPS27A;MOV10;CDKN2D;UBA52;AGO1
576,prerank,Reactome_2022__Interleukin-6 Family Signaling R-HSA-6783589,-0.5132521278299358,-1.36460082030087,0.09895833333333333,0.20382461422287618,0.997,9/24,8.72%,LIFR;CNTFR;SOCS3;IL6;CTF1;IL6ST;OSMR;STAT3;LIF
577,prerank,Reactome_2022__Effects Of PIP2 Hydrolysis R-HSA-114508,0.6209642872493683,1.3628041861993028,0.03470437017994859,0.08650743150607838,1.0,10/27,8.43%,TRPC6;DGKI;DAGLA;DGKQ;DGKH;ABHD12;DGKZ;DGKD;PRKCD;DGKK
578,prerank,Reactome_2022__VxPx Cargo-Targeting To Cilium R-HSA-5620916,0.6443585522274297,1.3627617480818808,0.04962779156327544,0.08634501232666077,1.0,17/21,31.34%,RHO;ASAP1;PRKD2;PKD1;PTGES2;EXOC7;EXOC3;EXOC4;RAB11FIP3;EXOC6;EXOC1;EXOC2;RAB3IP;EXOC8;RAB11A;CNGA4;ARF4
579,prerank,Reactome_2022__Collagen Formation R-HSA-1474290,0.5187544837675854,1.362490277088239,0.025527192008879023,0.08639443440554614,1.0,35/90,10.87%,COL15A1;COL9A1;COL2A1;CTSV;COL7A1;COL24A1;COL4A1;COL22A1;LOXL2;COL4A2;LAMA4;MMP9;ITGA6;P4HA2;COL11A1;COL5A3;ADAMTS14;LOX;PLOD3;COL8A1;COL1A1;SERPINH1;TLL2;ITGB4;CD151;COL1A2;COL9A2;PLEC;LOXL4;P3H1;COL21A1;PPIB;COL17A1;COLGALT1;COL5A2
580,prerank,Reactome_2022__RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,0.5936498357894742,1.3609573206604348,0.04691358024691358,0.08761517206646606,1.0,21/34,26.97%,CBX2;CBX8;SMARCA4;SMARCD3;CBX4;SMARCD1;CSNK2B;ACTL6A;ACTL6B;SMARCC1;SMARCB1;SCMH1;RING1;SMARCE1;SMARCC2;RNF2;ARID2;SMARCD2;CBX6;CSNK2A2;RUNX1
581,prerank,Reactome_2022__Nuclear Events Mediated By NFE2L2 R-HSA-9759194,0.525671585975567,1.360546925162025,0.02541436464088398,0.0878033643279966,1.0,40/78,20.51%,CDKN2A;SLC7A11;NQO1;MAFG;BRIP1;TKT;PSMD4;TXNRD1;PSMB4;SQSTM1;UBL4A;SRXN1;PSMD10;PSMA6;PSMC4;PSMD14;PSMA1;PSME3;PSMD9;PSMD2;SEM1;PSMB5;RPS27A;TALDO1;PSMB3;PSMD3;PSMB9;RBX1;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;SKP1;PSMC3;PSMA7;PSMD8
582,prerank,Reactome_2022__Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,0.669927858694354,1.3598641035080028,0.052830188679245285,0.08829769210003593,1.0,8/17,17.52%,E2F1;E2F2;CCNE1;CCNE2;E2F3;CDK4;CCND2;CDK2
583,prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061,0.619255722240357,1.3597826728031002,0.05802469135802469,0.08817686835725871,1.0,25/27,36.68%,POLR2K;POLR3C;POLR3F;GTF3C2;POLR3K;POLR2H;GTF3C5;GTF3C3;POLR3A;POLR3G;POLR2L;GTF3C6;BRF1;POLR2F;TBP;POLR1D;POLR3E;GTF3C1;POLR3H;POLR3D;POLR3GL;POLR2E;GTF3C4;BDP1;GTF3A
584,prerank,Reactome_2022__FCERI Mediated NF-kB Activation R-HSA-2871837,0.5262228985205113,1.3593261020594407,0.02708803611738149,0.08841080267110286,1.0,57/78,34.83%,PSMD4;PSMB4;PSMD10;PSMA6;PSMC4;PSMD14;IKBKG;PSMA1;PSME3;PSMD9;PSMD2;SEM1;PSMB5;PDPK1;TAB1;RPS27A;PSMB3;PSMD3;PSMB9;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;UBE2D2;PSMA2;PSMA4;SKP1;PSMC3;PSMA7;PSMD8;MAP3K7;UBE2N;PSME1;PSMC6;UBE2D1;FBXW11;IKBKB;PSMA3;PSMB8;RELA;BTRC;PSMB2;UBE2V1;PSMA8;MALT1;PSMA5;PSMB7;PSMD7;PSME4;PSMD6;LYN;CDC34;PSMB1;CUL1;PSMC1
